Season,Date,Location,Team,Opponent,Jersey,PlayerName,StarterFlag,Mins,ThreePt_Made_Att,ThreePtPct,FG_Made_Att,FGPct,FT_Made_Att,FTPct,Reb_Off,Reb_Def,Reb_Tot,PF,AST,TO,BLK,STL,Pts
2022-23,"Sat Nov 5, 2022","St. Catharines, ON",Brock Badgers,Wilfrid Laurier Golden Hawks,12,Xavier Fearon,0,12,0-0,0.0,0-2,0.0,1-2,50.0,2,0,2,0,1,0,0,0,1
2022-23,"Sat Nov 5, 2022","St. Catharines, ON",Brock Badgers,Wilfrid Laurier Golden Hawks,8,Erik Wouters,0,4,0-0,0.0,0-0,0.0,1-1,100.0,0,0,0,0,0,0,0,0,1
2022-23,"Sat Nov 5, 2022","St. Catharines, ON",Wilfrid Laurier Golden Hawks,Brock Badgers,3,Taye Donald,1,34,2-8,25.0,5-14,35.7,5-5,100.0,0,5,5,1,2,3,0,0,17
2022-23,"Sat Nov 5, 2022","St. Catharines, ON",Wilfrid Laurier Golden Hawks,Brock Badgers,9,Kim-Joshua (KJ) Massela,1,23,2-2,100.0,4-7,57.1,0-2,0.0,2,1,3,4,1,2,1,0,10
2022-23,"Sat Nov 5, 2022","St. Catharines, ON",Wilfrid Laurier Golden Hawks,Brock Badgers,33,Benhur Gebrekidan,1,19,2-2,100.0,3-8,37.5,1-1,100.0,1,1,2,0,1,1,0,1,9
2022-23,"Sat Nov 5, 2022","St. Catharines, ON",Wilfrid Laurier Golden Hawks,Brock Badgers,6,Ethan Passley,0,27,1-3,33.3,2-12,16.7,4-4,100.0,0,4,4,1,1,3,0,2,9
2022-23,"Sat Nov 5, 2022","St. Catharines, ON",Wilfrid Laurier Golden Hawks,Brock Badgers,13,Majok Deng,0,26,0-1,0.0,3-7,42.9,1-4,25.0,2,2,4,4,2,2,1,1,7
2022-23,"Sat Nov 5, 2022","St. Catharines, ON",Wilfrid Laurier Golden Hawks,Brock Badgers,2,Dylan Brooks,0,4,0-0,0.0,1-1,100.0,0-0,0.0,0,2,2,1,1,0,0,1,2
2022-23,"Sat Nov 5, 2022","St. Catharines, ON",Wilfrid Laurier Golden Hawks,Brock Badgers,4,Vladimir Lukomski,0,13,0-0,0.0,1-1,100.0,0-0,0.0,0,0,0,1,1,1,0,0,2
2022-23,"Sat Nov 5, 2022","St. Catharines, ON",Wilfrid Laurier Golden Hawks,Brock Badgers,14,Ben Stevens,1,16,0-0,0.0,1-5,20.0,0-0,0.0,1,1,2,4,1,2,0,2,2
2022-23,"Sat Nov 5, 2022","St. Catharines, ON",Wilfrid Laurier Golden Hawks,Brock Badgers,8,Nana Boateng,0,10,0-0,0.0,0-0,0.0,0-0,0.0,0,3,3,2,0,0,0,0,0
2022-23,"Sat Nov 5, 2022","St. Catharines, ON",Wilfrid Laurier Golden Hawks,Brock Badgers,30,Isaiah Fisher,0,9,0-1,0.0,0-2,0.0,0-0,0.0,0,0,0,1,0,0,0,0,0
2022-23,"Sat Nov 5, 2022","St. Catharines, ON",Wilfrid Laurier Golden Hawks,Brock Badgers,10,Jalen Levene,0,5,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,1,1,0,0,0,0
2022-23,"Sat Nov 5, 2022","St. Catharines, ON",Wilfrid Laurier Golden Hawks,Brock Badgers,23,Justin Malnerich,1,15,0-1,0.0,0-4,0.0,0-0,0.0,0,1,1,2,0,1,0,0,0
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Lakehead Thunderwolves,Waterloo Warriors,6,Michael Okafor,1,27,1-3,33.3,4-11,36.4,3-4,75.0,1,5,6,4,4,4,3,4,12
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Lakehead Thunderwolves,Waterloo Warriors,33,Jared Kreiner,0,15,2-8,25.0,3-9,33.3,2-4,50.0,0,0,0,1,1,1,0,0,10
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Lakehead Thunderwolves,Waterloo Warriors,3,Alston Harris,0,23,2-8,25.0,2-10,20.0,3-4,75.0,1,1,2,0,3,3,0,0,9
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Lakehead Thunderwolves,Waterloo Warriors,11,Nathan Bilamu,1,21,1-4,25.0,1-7,14.3,4-4,100.0,4,1,5,1,1,3,0,1,7
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Lakehead Thunderwolves,Waterloo Warriors,9,Javier Fernandez,0,17,0-4,0.0,1-6,16.7,5-7,71.4,1,3,4,5,0,0,1,0,7
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Lakehead Thunderwolves,Waterloo Warriors,15,Chume Nwigwe,1,22,1-2,50.0,2-3,66.7,1-1,100.0,0,1,1,1,1,0,1,0,6
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Lakehead Thunderwolves,Waterloo Warriors,7,Laoui Msambya,1,16,0-1,0.0,2-7,28.6,0-0,0.0,0,0,0,3,2,0,0,1,4
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Lakehead Thunderwolves,Waterloo Warriors,25,Harold Santa Cruz,0,26,0-0,0.0,0-2,0.0,4-4,100.0,1,8,9,1,2,1,2,1,4
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Lakehead Thunderwolves,Waterloo Warriors,13,Eric Gonzalez,0,11,0-2,0.0,0-2,0.0,2-2,100.0,0,3,3,2,1,0,0,0,2
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Lakehead Thunderwolves,Waterloo Warriors,1,Chris Sagl,0,12,0-2,0.0,1-4,25.0,0-0,0.0,0,1,1,1,1,0,0,1,2
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Lakehead Thunderwolves,Waterloo Warriors,8,Seth Johnson,0,2,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Lakehead Thunderwolves,Waterloo Warriors,2,Dylan Morrison,1,6,0-0,0.0,0-1,0.0,0-0,0.0,0,0,0,0,0,0,1,0,0
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Waterloo Warriors,Lakehead Thunderwolves,9,Kanayo Nnadi,1,28,0-1,0.0,5-11,45.5,6-11,54.5,0,4,4,5,0,4,0,1,16
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Waterloo Warriors,Lakehead Thunderwolves,23,Cristian Craciun,0,20,0-1,0.0,6-12,50.0,2-3,66.7,2,4,6,4,2,2,0,1,14
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Waterloo Warriors,Lakehead Thunderwolves,24,Stefan Djukic,1,27,0-0,0.0,5-9,55.6,0-0,0.0,5,6,11,1,2,3,1,1,10
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Waterloo Warriors,Lakehead Thunderwolves,13,Ethan Andrew,1,31,2-5,40.0,3-7,42.9,0-0,0.0,0,2,2,2,2,0,0,0,8
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Waterloo Warriors,Lakehead Thunderwolves,3,Kuel Thomas,0,28,0-0,0.0,3-9,33.3,0-0,0.0,1,4,5,3,4,2,0,2,6
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Waterloo Warriors,Lakehead Thunderwolves,25,Kiran Chadwick-Rupp,0,16,0-1,0.0,0-2,0.0,2-2,100.0,0,7,7,2,0,1,0,0,2
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Waterloo Warriors,Lakehead Thunderwolves,2,Raf Llorin,1,19,0-1,0.0,1-6,16.7,0-0,0.0,1,1,2,4,2,3,0,1,2
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Waterloo Warriors,Lakehead Thunderwolves,4,Reuben Hasebenebi,0,5,0-1,0.0,0-1,0.0,0-0,0.0,0,1,1,0,0,2,0,0,0
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Waterloo Warriors,Lakehead Thunderwolves,5,Jackson Kelly,0,8,0-0,0.0,0-2,0.0,0-0,0.0,4,2,6,0,0,1,0,1,0
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Waterloo Warriors,Lakehead Thunderwolves,8,Kevin Ofime,0,2,0-1,0.0,0-1,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Sat Nov 5, 2022","Thunder Bay, ON",Waterloo Warriors,Lakehead Thunderwolves,7,Sam Pierson,1,16,0-1,0.0,0-4,0.0,0-0,0.0,1,3,4,2,2,0,0,0,0
2022-23,"Sat Nov 5, 2022","Toronto, ON",Toronto Varsity Blues,TMU Bold,3,Inaki Alvarez,1,40,5-14,35.7,10-23,43.5,4-4,100.0,1,4,5,3,5,2,1,2,29
2022-23,"Sat Nov 5, 2022","Toronto, ON",Toronto Varsity Blues,TMU Bold,7,Noah Ngamba,1,26,1-1,100.0,7-14,50.0,3-4,75.0,0,2,2,3,2,5,1,0,18
2022-23,"Sat Nov 5, 2022","Toronto, ON",Toronto Varsity Blues,TMU Bold,22,Anthony Daudu,1,31,2-5,40.0,5-9,55.6,0-0,0.0,3,7,10,5,0,2,1,1,12
2022-23,"Sat Nov 5, 2022","Toronto, ON",Toronto Varsity Blues,TMU Bold,15,Somachi Agbapu,1,31,1-1,100.0,4-7,57.1,0-0,0.0,2,1,3,4,1,2,0,1,9
2022-23,"Sat Nov 5, 2022","Toronto, ON",Toronto Varsity Blues,TMU Bold,8,Lennart Weber,1,15,1-2,50.0,2-5,40.0,3-5,60.0,2,1,3,1,1,2,0,0,8
2022-23,"Sat Nov 5, 2022","Toronto, ON",Toronto Varsity Blues,TMU Bold,23,Aleer Aleer-Leek,0,28,1-6,16.7,3-12,25.0,0-3,0.0,2,4,6,2,1,1,0,0,7
2022-23,"Sat Nov 5, 2022","Toronto, ON",Toronto Varsity Blues,TMU Bold,6,David Ramirez,0,20,1-1,100.0,2-3,66.7,0-0,0.0,2,0,2,0,3,1,0,0,5
2022-23,"Sat Nov 5, 2022","Toronto, ON",Toronto Varsity Blues,TMU Bold,21,Tomi Johnson,0,5,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Sat Nov 5, 2022","Toronto, ON",Toronto Varsity Blues,TMU Bold,35,Ryan Rudnick,0,6,0-1,0.0,0-1,0.0,0-0,0.0,2,1,3,0,0,1,0,0,0
2022-23,"Sat Nov 5, 2022","Toronto, ON",TMU Bold,Toronto Varsity Blues,11,Lincoln Rosebush,1,31,4-4,100.0,9-13,69.2,1-1,100.0,1,3,4,3,2,2,1,1,23
2022-23,"Sat Nov 5, 2022","Toronto, ON",TMU Bold,Toronto Varsity Blues,1,Aaron Rhooms,1,35,1-3,33.3,8-14,57.1,1-2,50.0,5,5,10,3,1,7,1,0,18
2022-23,"Sat Nov 5, 2022","Toronto, ON",TMU Bold,Toronto Varsity Blues,4,Lamar Everd,1,31,2-3,66.7,5-8,62.5,3-4,75.0,1,3,4,3,5,2,1,1,15
2022-23,"Sat Nov 5, 2022","Toronto, ON",TMU Bold,Toronto Varsity Blues,3,Ankit Choudhary,1,32,1-3,33.3,3-7,42.9,3-5,60.0,0,2,2,0,5,2,0,2,10
2022-23,"Sat Nov 5, 2022","Toronto, ON",TMU Bold,Toronto Varsity Blues,6,David Walker,0,22,0-1,0.0,3-8,37.5,2-4,50.0,1,1,2,3,2,3,1,2,8
2022-23,"Sat Nov 5, 2022","Toronto, ON",TMU Bold,Toronto Varsity Blues,9,Simon Chamberlain,1,22,2-4,50.0,2-5,40.0,0-0,0.0,0,3,3,2,1,2,1,0,6
2022-23,"Sat Nov 5, 2022","Toronto, ON",TMU Bold,Toronto Varsity Blues,22,Nick Hamilton,0,11,0-1,0.0,2-3,66.7,1-2,50.0,2,2,4,4,0,0,0,0,5
2022-23,"Sat Nov 5, 2022","Toronto, ON",TMU Bold,Toronto Varsity Blues,14,Elijah Roye,0,9,0-2,0.0,1-4,25.0,0-0,0.0,2,3,5,0,1,0,1,0,2
2022-23,"Sat Nov 5, 2022","Toronto, ON",TMU Bold,Toronto Varsity Blues,0,Adrian Stevens,0,8,0-3,0.0,0-3,0.0,0-0,0.0,0,0,0,2,1,0,0,0,0
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Winnipeg Wesmen,Thompson Rivers Wolfpack,5,Shawn Maranan,1,36,6-9,66.7,7-13,53.8,4-4,100.0,0,3,3,0,4,4,1,2,24
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Winnipeg Wesmen,Thompson Rivers Wolfpack,9,Alberto Gordo,1,29,2-6,33.3,5-11,45.5,1-2,50.0,1,6,7,1,5,3,0,1,13
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Winnipeg Wesmen,Thompson Rivers Wolfpack,14,Mikhail Mikhailov,1,25,0-0,0.0,6-9,66.7,0-0,0.0,3,4,7,1,2,2,1,0,12
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Winnipeg Wesmen,Thompson Rivers Wolfpack,13,Donald Stewart,1,35,0-2,0.0,3-6,50.0,6-8,75.0,2,6,8,3,4,2,2,1,12
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Winnipeg Wesmen,Thompson Rivers Wolfpack,7,Malachi Alexander,0,32,1-1,100.0,2-7,28.6,1-4,25.0,1,2,3,1,0,2,0,4,6
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Winnipeg Wesmen,Thompson Rivers Wolfpack,12,Elijah Mensah,0,8,0-0,0.0,2-2,100.0,1-1,100.0,0,0,0,1,1,0,0,0,5
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Winnipeg Wesmen,Thompson Rivers Wolfpack,8,Paul Francisco,0,8,0-2,0.0,0-2,0.0,0-0,0.0,0,2,2,0,0,0,0,0,0
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Winnipeg Wesmen,Thompson Rivers Wolfpack,6,David Lado,0,2,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Winnipeg Wesmen,Thompson Rivers Wolfpack,10,Ryan Luke,0,10,0-0,0.0,0-1,0.0,0-0,0.0,0,2,2,2,1,1,0,0,0
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Winnipeg Wesmen,Thompson Rivers Wolfpack,2,Emmanuel Thomas,1,15,0-1,0.0,0-3,0.0,0-0,0.0,1,2,3,5,1,2,1,0,0
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Thompson Rivers Wolfpack,Winnipeg Wesmen,11,Simon Crossfield,1,38,4-10,40.0,5-15,33.3,0-2,0.0,0,4,4,2,2,2,1,1,14
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Thompson Rivers Wolfpack,Winnipeg Wesmen,7,Denys Bachurin,1,28,1-3,33.3,5-9,55.6,2-3,66.7,3,3,6,4,5,0,0,4,13
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Thompson Rivers Wolfpack,Winnipeg Wesmen,3,Daniel Bost,1,30,2-4,50.0,4-9,44.4,2-2,100.0,0,0,0,4,2,1,0,0,12
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Thompson Rivers Wolfpack,Winnipeg Wesmen,15,Thomas Olsen,1,29,2-4,50.0,2-7,28.6,5-6,83.3,2,4,6,5,1,3,1,0,11
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Thompson Rivers Wolfpack,Winnipeg Wesmen,10,Evan Smith,0,25,2-6,33.3,3-9,33.3,0-0,0.0,0,1,1,2,1,2,0,0,8
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Thompson Rivers Wolfpack,Winnipeg Wesmen,4,Asher Mayan,1,35,1-3,33.3,2-13,15.4,1-1,100.0,1,7,8,3,1,4,0,3,6
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Thompson Rivers Wolfpack,Winnipeg Wesmen,6,Tyler Schilling,0,13,0-0,0.0,1-1,100.0,0-0,0.0,1,0,1,0,1,0,0,0,2
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Thompson Rivers Wolfpack,Winnipeg Wesmen,12,Gavin Reis,0,2,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,0,0,1,0,0,0
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Manitoba Bisons,Alberta Golden Bears,2,Simon Hildebrandt,1,40,2-6,33.3,6-12,50.0,14-14,100.0,1,5,6,4,2,4,1,1,28
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Manitoba Bisons,Alberta Golden Bears,4,Elijah Lostracco,1,37,2-7,28.6,6-20,30.0,2-2,100.0,1,7,8,2,1,4,0,1,16
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Manitoba Bisons,Alberta Golden Bears,8,Isaac Miller-Jose,1,36,1-1,100.0,5-8,62.5,2-4,50.0,4,3,7,4,3,1,3,1,13
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Manitoba Bisons,Alberta Golden Bears,1,Mason Kraus,1,31,1-5,20.0,4-11,36.4,3-4,75.0,1,5,6,5,3,3,0,1,12
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Manitoba Bisons,Alberta Golden Bears,6,Wyatt Tait,1,40,0-3,0.0,3-7,42.9,2-2,100.0,3,1,4,2,5,2,0,2,8
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Manitoba Bisons,Alberta Golden Bears,13,Jonam Kazadi,0,9,0-0,0.0,3-3,100.0,0-0,0.0,0,3,3,2,0,1,0,0,6
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Manitoba Bisons,Alberta Golden Bears,7,Tito Obasoto,0,19,2-5,40.0,2-8,25.0,0-0,0.0,0,1,1,5,1,3,0,2,6
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Manitoba Bisons,Alberta Golden Bears,11,Cieran O'Hara,0,27,1-3,33.3,1-3,33.3,1-4,25.0,2,6,8,2,1,2,0,1,4
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Manitoba Bisons,Alberta Golden Bears,10,Samuel Jensen,0,3,0-2,0.0,0-2,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Manitoba Bisons,Alberta Golden Bears,5,Brandt Lenz,0,1,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Manitoba Bisons,Alberta Golden Bears,9,Daren Watts,0,7,0-0,0.0,0-0,0.0,0-0,0.0,0,3,3,1,0,0,0,0,0
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Alberta Golden Bears,Manitoba Bisons,13,Adam Paige,1,45,2-6,33.3,9-23,39.1,4-9,44.4,2,5,7,2,2,4,1,1,24
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Alberta Golden Bears,Manitoba Bisons,6,Brandon Meiklejohn,1,47,4-11,36.4,6-14,42.9,6-7,85.7,1,5,6,0,2,1,0,0,22
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Alberta Golden Bears,Manitoba Bisons,11,Abdullah Shittu,1,18,0-0,0.0,7-10,70.0,0-0,0.0,2,2,4,5,1,3,0,1,14
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Alberta Golden Bears,Manitoba Bisons,8,Julian Vaughns,1,34,0-3,0.0,4-15,26.7,4-4,100.0,1,2,3,5,1,0,0,0,12
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Alberta Golden Bears,Manitoba Bisons,10,Daniel McLaren,0,15,0-0,0.0,4-4,100.0,0-0,0.0,1,4,5,5,0,2,1,0,8
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Alberta Golden Bears,Manitoba Bisons,3,Isaac Simon,1,32,0-4,0.0,2-10,20.0,3-4,75.0,0,1,1,4,3,7,0,2,7
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Alberta Golden Bears,Manitoba Bisons,1,Logan Powell,0,23,0-4,0.0,0-4,0.0,1-2,50.0,0,4,4,2,2,0,0,0,1
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Alberta Golden Bears,Manitoba Bisons,9,Patrick Fisher,0,18,0-0,0.0,0-0,0.0,0-0,0.0,1,1,2,1,0,0,1,0,0
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Alberta Golden Bears,Manitoba Bisons,14,Max Russell,0,9,0-0,0.0,0-0,0.0,0-0,0.0,1,1,2,0,2,1,0,0,0
2022-23,"Sat Nov 5, 2022","Winnipeg, MB",Alberta Golden Bears,Manitoba Bisons,5,Fahad Yusuf,0,9,0-0,0.0,0-0,0.0,0-0,0.0,2,1,3,1,0,0,0,0,0
2022-23,"Sat Nov 5, 2022","Wolfville, NS",UPEI Panthers,Acadia Axemen,0,Elijah Miller,1,29,3-6,50.0,13-22,59.1,2-2,100.0,1,3,4,2,5,2,0,4,31
2022-23,"Sat Nov 5, 2022","Wolfville, NS",UPEI Panthers,Acadia Axemen,24,Abilash Surendran,1,22,4-6,66.7,7-12,58.3,0-1,0.0,0,5,5,2,0,0,2,0,18
2022-23,"Sat Nov 5, 2022","Wolfville, NS",UPEI Panthers,Acadia Axemen,5,Dakelle Brooks,1,27,2-7,28.6,6-14,42.9,3-3,100.0,0,2,2,1,2,0,0,1,17
2022-23,"Sat Nov 5, 2022","Wolfville, NS",UPEI Panthers,Acadia Axemen,1,Kamari Scott,1,26,0-0,0.0,4-10,40.0,0-1,0.0,3,5,8,3,2,2,1,1,8
2022-23,"Sat Nov 5, 2022","Wolfville, NS",UPEI Panthers,Acadia Axemen,11,Isaiah Ankra,0,16,0-2,0.0,3-6,50.0,1-1,100.0,0,0,0,3,3,0,0,3,7
2022-23,"Sat Nov 5, 2022","Wolfville, NS",UPEI Panthers,Acadia Axemen,25,Cameron Brown,0,8,0-0,0.0,2-3,66.7,0-0,0.0,0,2,2,0,0,0,0,0,4
2022-23,"Sat Nov 5, 2022","Wolfville, NS",UPEI Panthers,Acadia Axemen,2,Sam Chisholm,1,29,0-2,0.0,1-7,14.3,2-2,100.0,2,4,6,3,2,3,0,1,4
2022-23,"Sat Nov 5, 2022","Wolfville, NS",UPEI Panthers,Acadia Axemen,21,John Alex Vos,0,15,0-0,0.0,0-0,0.0,1-2,50.0,0,3,3,2,1,0,0,1,1
2022-23,"Sat Nov 5, 2022","Wolfville, NS",UPEI Panthers,Acadia Axemen,10,Luca Cameron,0,10,0-1,0.0,0-1,0.0,0-0,0.0,0,3,3,1,0,1,0,0,0
2022-23,"Sat Nov 5, 2022","Wolfville, NS",UPEI Panthers,Acadia Axemen,33,Olivier St. Pierre,0,15,0-0,0.0,0-0,0.0,0-0,0.0,2,3,5,1,0,0,0,0,0
2022-23,"Sat Nov 5, 2022","Wolfville, NS",UPEI Panthers,Acadia Axemen,20,Alex Ward,0,3,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,0,0,2,0,0,0
2022-23,"Sat Nov 5, 2022","Wolfville, NS",Acadia Axemen,UPEI Panthers,24,Miguel Perez Boskovic,1,33,0-3,0.0,8-15,53.3,2-2,100.0,2,1,3,2,3,2,0,1,18
2022-23,"Sat Nov 5, 2022","Wolfville, NS",Acadia Axemen,UPEI Panthers,15,Thomas MacDonald,1,29,0-0,0.0,5-14,35.7,4-5,80.0,5,7,12,1,4,2,1,0,14
2022-23,"Sat Nov 5, 2022","Wolfville, NS",Acadia Axemen,UPEI Panthers,3,Demeric Mercer,1,19,0-3,0.0,3-6,50.0,7-7,100.0,1,2,3,4,2,2,0,0,13
2022-23,"Sat Nov 5, 2022","Wolfville, NS",Acadia Axemen,UPEI Panthers,1,Gabe Davignon,0,17,3-7,42.9,3-8,37.5,0-0,0.0,1,1,2,1,0,0,1,2,9
2022-23,"Sat Nov 5, 2022","Wolfville, NS",Acadia Axemen,UPEI Panthers,5,Alex Muise,1,27,0-4,0.0,4-12,33.3,0-1,0.0,2,3,5,0,0,2,0,0,8
2022-23,"Sat Nov 5, 2022","Wolfville, NS",Acadia Axemen,UPEI Panthers,6,Seth Blundell,1,23,0-2,0.0,2-9,22.2,1-1,100.0,1,5,6,3,2,4,0,0,5
2022-23,"Sat Nov 5, 2022","Wolfville, NS",Acadia Axemen,UPEI Panthers,8,Mirza Todorovac,0,9,1-3,33.3,1-3,33.3,0-0,0.0,0,2,2,1,0,0,0,0,3
2022-23,"Sat Nov 5, 2022","Wolfville, NS",Acadia Axemen,UPEI Panthers,4,Kyle Munro,0,22,0-0,0.0,1-2,50.0,0-0,0.0,0,3,3,1,3,3,0,0,2
2022-23,"Sat Nov 5, 2022","Wolfville, NS",Acadia Axemen,UPEI Panthers,7,Ryan Munro,0,5,0-0,0.0,1-1,100.0,0-0,0.0,1,3,4,1,0,0,0,0,2
2022-23,"Sat Nov 5, 2022","Wolfville, NS",Acadia Axemen,UPEI Panthers,2,Erik Hayden,0,6,0-0,0.0,0-1,0.0,0-0,0.0,0,2,2,1,0,0,0,0,0
2022-23,"Sat Nov 5, 2022","Wolfville, NS",Acadia Axemen,UPEI Panthers,13,Finn Larkin,0,9,0-1,0.0,0-3,0.0,0-0,0.0,1,3,4,2,1,1,0,0,0
2022-23,"Sat Nov 5, 2022","Wolfville, NS",Acadia Axemen,UPEI Panthers,20,Nick MacDougall,0,2,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Sun Nov 6, 2022","Antigonish, NS",St. Francis Xavier X-Men,Cape Breton Capers,55,David Muenkat,1,19,1-2,50.0,8-14,57.1,2-2,100.0,5,3,8,2,0,4,0,3,19
2022-23,"Sun Nov 6, 2022","Antigonish, NS",St. Francis Xavier X-Men,Cape Breton Capers,0,Gatluak James,0,19,3-4,75.0,7-11,63.6,1-1,100.0,5,2,7,2,2,4,0,4,18
2022-23,"Sun Nov 6, 2022","Antigonish, NS",St. Francis Xavier X-Men,Cape Breton Capers,6,Dondre Reddick,1,22,0-1,0.0,6-12,50.0,4-5,80.0,2,3,5,2,1,2,0,2,16
2022-23,"Sun Nov 6, 2022","Antigonish, NS",St. Francis Xavier X-Men,Cape Breton Capers,27,Avan Nava,1,19,1-3,33.3,3-7,42.9,3-3,100.0,1,0,1,0,1,0,0,1,10
2022-23,"Sun Nov 6, 2022","Antigonish, NS",St. Francis Xavier X-Men,Cape Breton Capers,10,Deon Ejim,1,24,0-1,0.0,3-7,42.9,2-6,33.3,2,2,4,0,0,0,1,0,8
2022-23,"Sun Nov 6, 2022","Antigonish, NS",St. Francis Xavier X-Men,Cape Breton Capers,22,Michael Utsalo,0,14,0-0,0.0,3-5,60.0,1-2,50.0,1,3,4,4,0,0,2,1,7
2022-23,"Sun Nov 6, 2022","Antigonish, NS",St. Francis Xavier X-Men,Cape Breton Capers,15,Bennett Grumbach,0,10,2-3,66.7,2-3,66.7,0-0,0.0,0,2,2,1,0,0,0,0,6
2022-23,"Sun Nov 6, 2022","Antigonish, NS",St. Francis Xavier X-Men,Cape Breton Capers,3,Antoine Vernon,1,23,0-3,0.0,2-7,28.6,0-0,0.0,3,4,7,1,3,2,0,1,4
2022-23,"Sun Nov 6, 2022","Antigonish, NS",St. Francis Xavier X-Men,Cape Breton Capers,8,Roger O'Callaghan,0,2,0-2,0.0,1-3,33.3,0-0,0.0,0,0,0,1,0,0,0,0,2
2022-23,"Sun Nov 6, 2022","Antigonish, NS",St. Francis Xavier X-Men,Cape Breton Capers,2,Keyonte Beals,0,16,0-1,0.0,0-1,0.0,0-0,0.0,0,1,1,2,1,0,0,0,0
2022-23,"Sun Nov 6, 2022","Antigonish, NS",St. Francis Xavier X-Men,Cape Breton Capers,13,Steven Levnaic,0,18,0-1,0.0,0-2,0.0,0-0,0.0,0,6,6,1,5,1,1,1,0
