Season,Date,Location,Team,Opponent,Abbr,Jersey,PlayerName,StarterFlag,Mins,3PT_Pct,FG_Pct,FT_Pct,Reb_O,Reb_D,Reb_T,PF,AST,TO,BLK,STL,Pts,3PTM,3PTA,FGM,FGA,FTM,FTA,TS_Pct,eFG_Pct
2023-24,2023-10-14,"Ottawa, ON",Saskatchewan Huskies,Carleton Ravens,SAS,10.0,Fisayo Moibi,True,15,0.0,20.0,0.0,0,2,2,2,0,2,0,0,2,0,2,1,5,0,0,20.0,20.0
2023-24,2023-10-14,"Ottawa, ON",Saskatchewan Huskies,Carleton Ravens,SAS,0.0,Noah Nickel,False,16,0.0,50.0,0.0,0,3,3,2,0,1,0,0,2,0,1,1,2,0,0,50.0,50.0
2023-24,2023-10-14,"Ottawa, ON",Saskatchewan Huskies,Carleton Ravens,SAS,2.0,Easton Thimm,True,23,0.0,0.0,33.3,4,5,9,2,1,0,0,0,2,0,0,0,1,2,6,27.47,0.0
2023-24,2023-10-14,"Ottawa, ON",Saskatchewan Huskies,Carleton Ravens,SAS,11.0,Ryker Wuttke,False,17,0.0,0.0,33.3,1,2,3,1,0,1,1,0,2,0,0,0,1,2,6,27.47,0.0
2023-24,2023-10-14,"Ottawa, ON",Saskatchewan Huskies,Carleton Ravens,SAS,7.0,Dylan Boughen,False,3,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-24,2023-10-14,"Ottawa, ON",Saskatchewan Huskies,Carleton Ravens,SAS,9.0,Dylan Miller,False,3,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0
2023-24,2023-10-14,"Ottawa, ON",Saskatchewan Huskies,Carleton Ravens,SAS,13.0,Benjamin Rose,True,14,0.0,0.0,0.0,0,2,2,1,0,1,0,1,0,0,0,0,1,0,0,0.0,0.0
2023-24,2023-10-15,"Wolfville, NS",Acadia Axemen,Lakehead Thunderwolves,ACA,5.0,Glen Cox,True,31,0.0,63.2,62.5,1,4,5,1,3,4,0,1,29,0,1,12,19,5,8,64.39,63.16
2023-24,2023-10-15,"Wolfville, NS",Acadia Axemen,Lakehead Thunderwolves,ACA,24.0,Miguel Perez Boskovic,False,20,66.7,55.6,100.0,3,2,5,0,2,2,0,1,13,2,3,5,9,1,1,68.86,66.67
2023-24,2023-10-15,"Wolfville, NS",Acadia Axemen,Lakehead Thunderwolves,ACA,7.0,Ryan Munro,False,19,57.1,57.1,0.0,0,0,0,1,1,2,0,1,12,4,7,4,7,0,0,85.71,85.71
2023-24,2023-10-15,"Wolfville, NS",Acadia Axemen,Lakehead Thunderwolves,ACA,3.0,Demeric Mercer,True,25,0.0,40.0,100.0,0,1,1,3,1,3,0,2,10,0,1,4,10,2,2,45.96,40.0
2023-24,2023-10-15,"Wolfville, NS",Acadia Axemen,Lakehead Thunderwolves,ACA,15.0,Thomas MacDonald,True,28,0.0,100.0,16.7,1,10,11,0,0,1,1,0,7,0,0,3,3,1,6,62.06,100.0
2023-24,2023-10-15,"Wolfville, NS",Acadia Axemen,Lakehead Thunderwolves,ACA,4.0,Kyle Munro,False,19,0.0,75.0,0.0,0,2,2,4,1,1,0,1,6,0,0,3,4,0,0,75.0,75.0
2023-24,2023-10-15,"Wolfville, NS",Acadia Axemen,Lakehead Thunderwolves,ACA,1.0,Gabe Davignon,True,25,50.0,50.0,0.0,0,1,1,0,1,3,0,1,5,1,2,2,4,0,0,62.5,62.5
2023-24,2023-10-15,"Wolfville, NS",Acadia Axemen,Lakehead Thunderwolves,ACA,10.0,Samou Brayan-Kone,False,14,0.0,100.0,0.0,1,3,4,1,0,0,1,0,2,0,0,1,1,0,0,100.0,100.0
2023-24,2023-10-15,"Wolfville, NS",Acadia Axemen,Lakehead Thunderwolves,ACA,6.0,Seth Blundell,True,12,0.0,0.0,0.0,1,5,6,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0
2023-24,2023-10-15,"Wolfville, NS",Acadia Axemen,Lakehead Thunderwolves,ACA,9.0,Mohamed Hendy,False,10,0.0,0.0,0.0,0,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-24,2023-10-15,"Wolfville, NS",Lakehead Thunderwolves,Acadia Axemen,LAK,33.0,Jared Kreiner,False,25,50.0,50.0,0.0,0,0,0,0,0,0,0,0,15,5,10,5,10,0,1,71.84,75.0
2023-24,2023-10-15,"Wolfville, NS",Lakehead Thunderwolves,Acadia Axemen,LAK,4.0,Tyler Sagl,True,28,50.0,50.0,0.0,1,1,2,3,0,1,0,1,13,3,6,5,10,0,0,65.0,65.0
2023-24,2023-10-15,"Wolfville, NS",Lakehead Thunderwolves,Acadia Axemen,LAK,25.0,Harold Santa Cruz,True,24,0.0,62.5,50.0,2,4,6,2,0,1,0,0,12,0,0,5,8,2,4,61.48,62.5
2023-24,2023-10-15,"Wolfville, NS",Lakehead Thunderwolves,Acadia Axemen,LAK,11.0,Nathan Bilamu,True,23,40.0,33.3,0.0,1,0,1,1,1,1,0,1,8,2,5,3,9,0,2,40.49,44.44
2023-24,2023-10-15,"Wolfville, NS",Lakehead Thunderwolves,Acadia Axemen,LAK,7.0,Laoui Msambya,True,31,0.0,28.6,0.0,1,3,4,3,6,1,0,1,8,0,4,4,14,0,0,28.57,28.57
2023-24,2023-10-15,"Wolfville, NS",Lakehead Thunderwolves,Acadia Axemen,LAK,23.0,Joshua Strongman,False,13,0.0,33.3,0.0,2,0,2,0,0,2,0,0,4,0,1,2,6,0,0,33.33,33.33
2023-24,2023-10-15,"Wolfville, NS",Lakehead Thunderwolves,Acadia Axemen,LAK,6.0,Eduardo Hernanadez Batista,False,5,50.0,33.3,0.0,0,0,0,1,0,0,0,0,3,1,2,1,3,0,0,50.0,50.0
2023-24,2023-10-15,"Wolfville, NS",Lakehead Thunderwolves,Acadia Axemen,LAK,1.0,Chris Sagl,True,24,0.0,14.3,50.0,3,4,7,1,6,3,0,0,3,0,3,1,7,1,2,19.04,14.29
2023-24,2023-10-15,"Wolfville, NS",Lakehead Thunderwolves,Acadia Axemen,LAK,15.0,Chume Nwigwe,False,21,0.0,33.3,0.0,0,4,4,1,1,0,1,0,2,0,0,1,3,0,0,33.33,33.33
2023-24,2023-10-15,"Wolfville, NS",Lakehead Thunderwolves,Acadia Axemen,LAK,21.0,Carsen Unrau,False,4,0.0,100.0,0.0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,100.0,100.0
2023-24,2023-10-15,"Wolfville, NS",Lakehead Thunderwolves,Acadia Axemen,LAK,2.0,Martins Bumbieris,False,3,0.0,0.0,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-24,2023-10-15,"Calgary, AB",Calgary Dinos,Windsor Lancers,CGY,1.0,Nathan Petrone,True,36,57.1,66.7,100.0,1,2,3,0,5,4,1,0,30,4,7,10,15,6,6,85.03,80.0
2023-24,2023-10-15,"Calgary, AB",Calgary Dinos,Windsor Lancers,CGY,8.0,Noah Wharton,True,36,57.1,45.5,90.9,0,3,3,2,2,3,0,0,24,4,7,5,11,10,11,75.76,63.64
2023-24,2023-10-15,"Calgary, AB",Calgary Dinos,Windsor Lancers,CGY,21.0,Spencer Roberts,True,18,0.0,75.0,80.0,2,6,8,2,0,1,0,0,16,0,0,6,8,4,5,78.43,75.0
2023-24,2023-10-15,"Calgary, AB",Calgary Dinos,Windsor Lancers,CGY,2.0,Jeffrey Tezo,False,15,0.0,25.0,100.0,0,1,1,4,1,0,0,1,7,0,3,2,8,3,3,37.55,25.0
2023-24,2023-10-15,"Calgary, AB",Calgary Dinos,Windsor Lancers,CGY,11.0,Dylan Lutes,True,28,0.0,50.0,0.0,2,5,7,1,0,1,3,0,6,0,2,3,6,0,0,50.0,50.0
2023-24,2023-10-15,"Calgary, AB",Calgary Dinos,Windsor Lancers,CGY,3.0,Alan Spoonhunter,True,31,0.0,33.3,100.0,0,3,3,1,3,3,1,2,5,0,2,2,6,1,1,38.82,33.33
2023-24,2023-10-15,"Calgary, AB",Calgary Dinos,Windsor Lancers,CGY,24.0,Gurshan Sran,False,24,0.0,40.0,0.0,0,2,2,1,2,0,2,0,4,0,0,2,5,0,0,40.0,40.0
2023-24,2023-10-15,"Calgary, AB",Calgary Dinos,Windsor Lancers,CGY,7.0,Jaylen Lee,False,2,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
2023-24,2023-10-15,"Calgary, AB",Calgary Dinos,Windsor Lancers,CGY,12.0,Martynas Sabaliauskas,False,10,0.0,0.0,0.0,2,0,2,4,0,1,0,0,0,0,1,0,4,0,0,0.0,0.0
2023-24,2023-10-15,"Calgary, AB",Windsor Lancers,Calgary Dinos,WIN,15.0,Yohann Sam,True,39,40.0,46.2,40.0,3,7,10,1,2,0,0,1,30,4,10,12,26,2,5,53.19,53.85
2023-24,2023-10-15,"Calgary, AB",Windsor Lancers,Calgary Dinos,WIN,7.0,Lorenzo Barbieri,True,26,0.0,41.7,66.7,6,0,6,0,3,3,0,4,14,0,0,5,12,4,6,47.81,41.67
2023-24,2023-10-15,"Calgary, AB",Windsor Lancers,Calgary Dinos,WIN,4.0,Xavier Ochu,True,34,20.0,26.3,75.0,3,7,10,3,3,4,0,0,14,1,5,5,19,3,4,33.72,28.95
2023-24,2023-10-15,"Calgary, AB",Windsor Lancers,Calgary Dinos,WIN,32.0,Luke Grace,True,22,100.0,44.4,0.0,5,5,10,4,1,0,1,0,10,2,2,4,9,0,0,55.56,55.56
2023-24,2023-10-15,"Calgary, AB",Windsor Lancers,Calgary Dinos,WIN,8.0,Denzel Cummins,False,16,100.0,50.0,50.0,0,1,1,5,1,0,0,0,8,1,1,3,6,1,2,58.14,58.33
2023-24,2023-10-15,"Calgary, AB",Windsor Lancers,Calgary Dinos,WIN,10.0,Anthony Mensah,False,13,0.0,20.0,75.0,4,1,5,1,0,0,0,0,5,0,0,1,5,3,4,36.98,20.0
2023-24,2023-10-15,"Calgary, AB",Windsor Lancers,Calgary Dinos,WIN,21.0,Ziphion Grant,True,14,0.0,20.0,0.0,0,0,0,3,1,0,1,0,2,0,4,1,5,0,0,20.0,20.0
2023-24,2023-10-15,"Calgary, AB",Windsor Lancers,Calgary Dinos,WIN,12.0,Yashar Greaves-Saddat,False,31,0.0,20.0,0.0,3,3,6,1,4,0,1,2,2,0,1,1,5,0,0,20.0,20.0
2023-24,2023-10-15,"Calgary, AB",Windsor Lancers,Calgary Dinos,WIN,22.0,Segun Akimbulumo,False,5,0.0,0.0,50.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,56.82,0.0
2023-24,2023-10-15,"Calgary, AB",UNB Reds,McGill Redbirds,UNB,1.0,Marcus Barnes,True,27,55.6,60.0,100.0,1,7,8,2,6,1,0,0,26,5,9,9,15,3,3,79.66,76.67
2023-24,2023-10-15,"Calgary, AB",UNB Reds,McGill Redbirds,UNB,2.0,Eden Otshudi,True,21,80.0,75.0,0.0,0,3,3,1,3,2,0,1,16,4,5,6,8,0,0,100.0,100.0
2023-24,2023-10-15,"Calgary, AB",UNB Reds,McGill Redbirds,UNB,7.0,Vegas Evans,True,20,50.0,62.5,100.0,0,4,4,0,4,2,1,1,15,3,6,5,8,2,2,84.46,81.25
2023-24,2023-10-15,"Calgary, AB",UNB Reds,McGill Redbirds,UNB,4.0,Justin Chase,False,15,20.0,50.0,100.0,0,0,0,1,0,2,0,0,10,1,5,4,8,1,1,59.24,56.25
2023-24,2023-10-15,"Calgary, AB",UNB Reds,McGill Redbirds,UNB,0.0,Jeven Eddy,False,10,0.0,71.4,0.0,3,1,4,4,0,0,0,0,10,0,1,5,7,0,1,67.2,71.43
2023-24,2023-10-15,"Calgary, AB",UNB Reds,McGill Redbirds,UNB,24.0,Javordo Mitchell,True,22,0.0,80.0,0.0,2,1,3,2,0,2,5,1,8,0,0,4,5,0,3,63.29,80.0
2023-24,2023-10-15,"Calgary, AB",UNB Reds,McGill Redbirds,UNB,15.0,Norm Burry,True,18,0.0,50.0,50.0,1,4,5,0,1,0,0,1,7,0,3,3,6,1,2,50.87,50.0
2023-24,2023-10-15,"Calgary, AB",UNB Reds,McGill Redbirds,UNB,13.0,Matthias Muscroft,False,13,50.0,50.0,0.0,0,1,1,1,1,2,0,0,5,1,2,2,4,0,0,62.5,62.5
2023-24,2023-10-15,"Calgary, AB",UNB Reds,McGill Redbirds,UNB,14.0,Mark Tobin,False,19,25.0,33.3,0.0,0,3,3,1,1,0,0,0,5,1,4,2,6,0,2,36.34,41.67
2023-24,2023-10-15,"Calgary, AB",UNB Reds,McGill Redbirds,UNB,3.0,Brandon Laryea,False,15,0.0,0.0,100.0,1,2,3,1,2,2,0,2,2,0,0,0,0,2,2,113.64,0.0
2023-24,2023-10-15,"Calgary, AB",UNB Reds,McGill Redbirds,UNB,6.0,Gayo Isaya,False,8,0.0,0.0,50.0,0,1,1,0,3,0,0,0,1,0,0,0,1,1,2,26.6,0.0
2023-24,2023-10-15,"Calgary, AB",UNB Reds,McGill Redbirds,UNB,8.0,Anthony Sears,False,11,0.0,0.0,0.0,0,5,5,0,1,0,0,1,0,0,1,0,2,0,0,0.0,0.0
2023-24,2023-10-15,"Calgary, AB",McGill Redbirds,UNB Reds,MCG,22.0,Saransh Padhy,True,25,50.0,46.7,60.0,1,3,4,1,1,0,1,0,18,1,2,7,15,3,5,52.33,50.0
2023-24,2023-10-15,"Calgary, AB",McGill Redbirds,UNB Reds,MCG,11.0,Sean Herscovitch,True,24,100.0,55.6,0.0,0,1,1,3,4,5,0,1,11,1,1,5,9,0,0,61.11,61.11
2023-24,2023-10-15,"Calgary, AB",McGill Redbirds,UNB Reds,MCG,20.0,Zachary Lavoie-Toure,True,30,50.0,30.0,100.0,1,3,4,3,3,0,0,1,11,1,2,3,10,4,4,46.77,35.0
2023-24,2023-10-15,"Calgary, AB",McGill Redbirds,UNB Reds,MCG,6.0,Anthony Gervais,False,8,0.0,66.7,100.0,1,0,1,0,0,2,0,1,5,0,0,2,3,1,1,72.67,66.67
2023-24,2023-10-15,"Calgary, AB",McGill Redbirds,UNB Reds,MCG,14.0,Benjamin Onyenwosa,True,27,0.0,28.6,33.3,1,4,5,2,1,2,1,0,5,0,3,2,7,1,3,30.05,28.57
2023-24,2023-10-15,"Calgary, AB",McGill Redbirds,UNB Reds,MCG,33.0,Cameron Elliot,True,29,50.0,16.7,50.0,0,4,4,2,0,1,0,4,4,1,2,1,6,1,2,29.07,25.0
2023-24,2023-10-15,"Calgary, AB",McGill Redbirds,UNB Reds,MCG,3.0,Jeremy Han,False,11,25.0,25.0,0.0,0,1,1,2,0,1,0,0,3,1,4,1,4,0,0,37.5,37.5
2023-24,2023-10-15,"Calgary, AB",McGill Redbirds,UNB Reds,MCG,30.0,Sedami-Habib Djossou,False,9,0.0,100.0,0.0,0,1,1,2,0,0,0,0,2,0,0,1,1,0,0,100.0,100.0
2023-24,2023-10-15,"Calgary, AB",McGill Redbirds,UNB Reds,MCG,5.0,Joshua Soifer,False,4,0.0,50.0,0.0,1,1,2,0,1,1,0,0,2,0,0,1,2,0,0,50.0,50.0
2023-24,2023-10-15,"Calgary, AB",McGill Redbirds,UNB Reds,MCG,8.0,Ashton Meace,False,4,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-24,2023-10-15,"Calgary, AB",McGill Redbirds,UNB Reds,MCG,12.0,Alexis Messier,False,7,0.0,0.0,0.0,0,1,1,0,1,2,0,0,0,0,2,0,2,0,0,0.0,0.0
2023-24,2023-10-15,"Calgary, AB",McGill Redbirds,UNB Reds,MCG,10.0,Luis Micourt,False,11,0.0,0.0,0.0,0,0,0,1,2,2,0,0,0,0,1,0,2,0,0,0.0,0.0
2023-24,2023-10-15,"Calgary, AB",McGill Redbirds,UNB Reds,MCG,4.0,Matt Phaneuf,False,10,0.0,0.0,0.0,1,2,3,1,1,2,0,0,0,0,2,0,3,0,0,0.0,0.0
2023-24,2023-10-15,"Kelowna, BC",Trinity Western Spartans,Mount Royal University Cougars,TWU,1.0,David Mutabazi,True,26,0.0,57.1,83.3,2,8,10,4,2,5,0,4,26,0,1,8,14,10,12,67.43,57.14
2023-24,2023-10-15,"Kelowna, BC",Trinity Western Spartans,Mount Royal University Cougars,TWU,9.0,Marcus Shankar,True,24,37.5,53.8,0.0,2,2,4,5,2,0,0,1,17,3,8,7,13,0,0,65.38,65.38
2023-24,2023-10-15,"Kelowna, BC",Trinity Western Spartans,Mount Royal University Cougars,TWU,17.0,Leif Skelding,False,23,42.9,54.5,0.0,1,6,7,2,1,0,0,1,15,3,7,6,11,0,0,68.18,68.18
2023-24,2023-10-15,"Kelowna, BC",Trinity Western Spartans,Mount Royal University Cougars,TWU,27.0,Josh Belvin,True,33,0.0,50.0,0.0,1,4,5,3,3,1,0,4,12,0,1,6,12,0,0,50.0,50.0
2023-24,2023-10-15,"Kelowna, BC",Trinity Western Spartans,Mount Royal University Cougars,TWU,8.0,Vlad Mihaila,True,27,33.3,30.8,100.0,1,1,2,0,4,2,0,1,11,2,6,4,13,1,1,40.92,38.46
2023-24,2023-10-15,"Kelowna, BC",Trinity Western Spartans,Mount Royal University Cougars,TWU,21.0,Connor Platz,True,20,66.7,44.4,0.0,0,6,6,4,1,1,4,1,10,2,3,4,9,0,0,55.56,55.56
2023-24,2023-10-15,"Kelowna, BC",Trinity Western Spartans,Mount Royal University Cougars,TWU,32.0,Jacob Fortune,False,25,0.0,57.1,100.0,0,0,0,2,2,0,0,2,9,0,1,4,7,1,1,60.48,57.14
2023-24,2023-10-15,"Kelowna, BC",Trinity Western Spartans,Mount Royal University Cougars,TWU,0.0,Gabriel Vig,False,21,20.0,16.7,100.0,0,2,2,2,1,0,0,1,5,1,5,1,6,2,2,36.34,25.0
2023-24,2023-10-15,"Kelowna, BC",Mount Royal University Cougars,Trinity Western Spartans,MRU,1.0,Holt Tomie,True,28,0.0,41.7,100.0,1,7,8,3,1,9,0,0,19,0,0,5,12,9,9,59.52,41.67
2023-24,2023-10-15,"Kelowna, BC",Mount Royal University Cougars,Trinity Western Spartans,MRU,10.0,Ijah Nelson,True,29,40.0,41.7,75.0,3,4,7,1,2,1,0,0,15,2,5,5,12,3,4,54.51,50.0
2023-24,2023-10-15,"Kelowna, BC",Mount Royal University Cougars,Trinity Western Spartans,MRU,13.0,Daniel Mulder,True,26,0.0,57.1,66.7,1,6,7,4,1,2,0,0,10,0,2,4,7,2,3,60.1,57.14
2023-24,2023-10-15,"Kelowna, BC",Mount Royal University Cougars,Trinity Western Spartans,MRU,8.0,Sam Barnie,False,26,14.3,33.3,50.0,0,2,2,1,1,1,0,0,8,1,7,3,9,1,2,40.49,38.89
2023-24,2023-10-15,"Kelowna, BC",Mount Royal University Cougars,Trinity Western Spartans,MRU,34.0,Mawien Mawien,True,15,0.0,42.9,0.0,0,7,7,1,0,1,0,0,6,0,2,3,7,0,0,42.86,42.86
2023-24,2023-10-15,"Kelowna, BC",Mount Royal University Cougars,Trinity Western Spartans,MRU,0.0,Duran (DJ) Roberts,False,6,0.0,66.7,0.0,1,1,2,0,0,2,0,0,4,0,0,2,3,0,0,66.67,66.67
2023-24,2023-10-15,"Kelowna, BC",Mount Royal University Cougars,Trinity Western Spartans,MRU,2.0,Keivonte Watts,True,27,0.0,16.7,50.0,1,4,5,0,2,3,0,1,4,0,0,1,6,2,4,25.77,16.67
2023-24,2023-10-15,"Kelowna, BC",Mount Royal University Cougars,Trinity Western Spartans,MRU,14.0,Killian Yopa,False,22,0.0,25.0,50.0,1,4,5,3,0,3,0,0,4,0,1,1,4,2,4,34.72,25.0
2023-24,2023-10-15,"Kelowna, BC",Mount Royal University Cougars,Trinity Western Spartans,MRU,23.0,Saleem Hnedi,False,12,0.0,50.0,0.0,2,0,2,1,1,1,0,0,2,0,0,1,2,0,0,50.0,50.0
2023-24,2023-10-15,"Kelowna, BC",Mount Royal University Cougars,Trinity Western Spartans,MRU,24.0,Benjamin Gilbert,False,8,0.0,0.0,0.0,0,1,1,1,0,2,0,1,0,0,1,0,1,0,0,0.0,0.0
2023-24,2023-10-15,"Kelowna, BC",St. Francis Xavier X-Men,UBC Okanagan Heat,STX,6.0,Dondre Reddick,True,25,0.0,53.8,50.0,2,3,5,0,4,0,0,5,17,0,1,7,13,3,6,54.35,53.85
2023-24,2023-10-15,"Kelowna, BC",St. Francis Xavier X-Men,UBC Okanagan Heat,STX,3.0,Antoine Vernon,True,27,33.3,37.5,100.0,0,3,3,2,1,3,0,0,15,2,6,6,16,1,1,45.62,43.75
2023-24,2023-10-15,"Kelowna, BC",St. Francis Xavier X-Men,UBC Okanagan Heat,STX,22.0,Deon Ejim,True,23,50.0,54.5,50.0,6,3,9,4,0,2,3,4,14,1,2,6,11,1,2,58.92,59.09
2023-24,2023-10-15,"Kelowna, BC",St. Francis Xavier X-Men,UBC Okanagan Heat,STX,0.0,Gatluak James,True,20,0.0,30.0,62.5,3,6,9,3,3,2,0,2,11,0,0,3,10,5,8,40.68,30.0
2023-24,2023-10-15,"Kelowna, BC",St. Francis Xavier X-Men,UBC Okanagan Heat,STX,23.0,Koat Thomas,True,20,0.0,80.0,25.0,0,2,2,3,1,2,0,1,9,0,0,4,5,1,4,66.57,80.0
2023-24,2023-10-15,"Kelowna, BC",St. Francis Xavier X-Men,UBC Okanagan Heat,STX,10.0,Marcus Upshaw,False,10,0.0,25.0,80.0,0,2,2,4,2,2,0,1,6,0,2,1,4,4,5,48.39,25.0
2023-24,2023-10-15,"Kelowna, BC",St. Francis Xavier X-Men,UBC Okanagan Heat,STX,1.0,Matt Pennell,False,15,100.0,33.3,0.0,1,1,2,0,0,0,0,1,5,1,1,2,6,0,0,41.67,41.67
2023-24,2023-10-15,"Kelowna, BC",St. Francis Xavier X-Men,UBC Okanagan Heat,STX,8.0,Jeremiah Usiosefe,False,15,50.0,40.0,0.0,2,2,4,3,0,1,2,1,5,1,2,2,5,0,0,50.0,50.0
2023-24,2023-10-15,"Kelowna, BC",St. Francis Xavier X-Men,UBC Okanagan Heat,STX,15.0,Bennett Grumbach,False,21,0.0,0.0,100.0,1,6,7,3,0,0,1,0,2,0,3,0,8,2,2,11.26,0.0
2023-24,2023-10-15,"Kelowna, BC",St. Francis Xavier X-Men,UBC Okanagan Heat,STX,7.0,Gloire Koua,False,4,0.0,0.0,100.0,0,0,0,1,0,1,0,0,2,0,0,0,0,2,2,113.64,0.0
2023-24,2023-10-15,"Kelowna, BC",St. Francis Xavier X-Men,UBC Okanagan Heat,STX,13.0,Steven Levnaic,False,18,0.0,20.0,0.0,1,2,3,2,1,0,0,0,2,0,2,1,5,0,2,17.01,20.0
2023-24,2023-10-15,"Kelowna, BC",St. Francis Xavier X-Men,UBC Okanagan Heat,STX,5.0,Jafiya Paul,False,1,0.0,50.0,0.0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,50.0,50.0
2023-24,2023-10-15,"Kelowna, BC",UBC Okanagan Heat,St. Francis Xavier X-Men,OKA,13.0,Leon Schenker,True,38,75.0,33.3,50.0,0,5,5,4,2,7,0,2,17,3,4,5,15,4,8,45.9,43.33
2023-24,2023-10-15,"Kelowna, BC",UBC Okanagan Heat,St. Francis Xavier X-Men,OKA,9.0,Jonathan Haughton,True,32,20.0,50.0,50.0,1,5,6,4,3,2,0,1,14,1,5,5,10,3,6,55.38,55.0
2023-24,2023-10-15,"Kelowna, BC",UBC Okanagan Heat,St. Francis Xavier X-Men,OKA,22.0,Jas Dhudwal,True,27,0.0,45.5,100.0,5,7,12,4,2,2,1,0,13,0,1,5,11,3,3,52.76,45.45
2023-24,2023-10-15,"Kelowna, BC",UBC Okanagan Heat,St. Francis Xavier X-Men,OKA,23.0,Kaeden Skelton,False,25,40.0,36.4,0.0,0,3,3,3,2,2,0,0,10,2,5,4,11,0,0,45.45,45.45
2023-24,2023-10-15,"Kelowna, BC",UBC Okanagan Heat,St. Francis Xavier X-Men,OKA,12.0,Lamine Conde,False,23,16.7,30.0,25.0,2,4,6,5,1,4,2,0,8,1,6,3,10,1,4,34.01,35.0
2023-24,2023-10-15,"Kelowna, BC",UBC Okanagan Heat,St. Francis Xavier X-Men,OKA,24.0,Alex Christie,True,18,0.0,0.0,100.0,2,4,6,3,0,4,3,0,4,0,0,0,6,4,4,25.77,0.0
2023-24,2023-10-15,"Kelowna, BC",UBC Okanagan Heat,St. Francis Xavier X-Men,OKA,8.0,Oaklen Kowal,False,14,25.0,25.0,100.0,0,4,4,0,4,3,0,1,4,1,4,1,4,1,1,45.05,37.5
2023-24,2023-10-15,"Kelowna, BC",UBC Okanagan Heat,St. Francis Xavier X-Men,OKA,15.0,Umer Hayat,False,14,0.0,100.0,50.0,0,5,5,3,0,1,0,0,3,0,0,1,1,1,2,79.79,100.0
2023-24,2023-10-15,"Kelowna, BC",UBC Okanagan Heat,St. Francis Xavier X-Men,OKA,4.0,Hafith Moallin,True,8,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0
2023-24,2023-10-15,"Ottawa, ON",Saskatchewan Huskies,Guelph Gryphons,SAS,6.0,Alexander Dewar,True,30,100.0,38.9,75.0,3,1,4,0,0,1,0,1,28,2,2,7,18,12,16,55.91,44.44
2023-24,2023-10-15,"Ottawa, ON",Saskatchewan Huskies,Guelph Gryphons,SAS,5.0,Tyrese Potoma,False,24,40.0,37.5,66.7,0,4,4,2,1,1,0,1,18,2,5,6,16,4,6,48.28,43.75
2023-24,2023-10-15,"Ottawa, ON",Saskatchewan Huskies,Guelph Gryphons,SAS,4.0,Kymahni Bent,True,26,0.0,62.5,100.0,0,2,2,0,0,0,0,2,13,0,0,5,8,3,3,69.74,62.5
2023-24,2023-10-15,"Ottawa, ON",Saskatchewan Huskies,Guelph Gryphons,SAS,8.0,Emmanuel Bonsu,False,24,50.0,71.4,0.0,0,0,0,3,1,1,0,0,11,1,2,5,7,0,1,73.92,78.57
2023-24,2023-10-15,"Ottawa, ON",Saskatchewan Huskies,Guelph Gryphons,SAS,2.0,Easton Thimm,True,24,0.0,57.1,100.0,3,6,9,2,0,1,0,1,9,0,0,4,7,1,1,60.48,57.14
2023-24,2023-10-15,"Ottawa, ON",Saskatchewan Huskies,Guelph Gryphons,SAS,10.0,Fisayo Moibi,True,12,0.0,25.0,100.0,0,1,1,3,0,1,0,0,5,0,2,1,4,3,3,46.99,25.0
2023-24,2023-10-15,"Ottawa, ON",Saskatchewan Huskies,Guelph Gryphons,SAS,7.0,Dylan Boughen,False,14,0.0,50.0,50.0,3,0,3,1,0,1,0,0,3,0,0,1,2,1,2,52.08,50.0
2023-24,2023-10-15,"Ottawa, ON",Saskatchewan Huskies,Guelph Gryphons,SAS,9.0,Dylan Miller,False,8,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0.0,0.0
2023-24,2023-10-15,"Ottawa, ON",Saskatchewan Huskies,Guelph Gryphons,SAS,0.0,Noah Nickel,False,17,0.0,0.0,0.0,0,4,4,0,2,0,0,0,0,0,0,0,1,0,0,0.0,0.0
2023-24,2023-10-15,"Ottawa, ON",Saskatchewan Huskies,Guelph Gryphons,SAS,13.0,Benjamin Rose,True,21,0.0,0.0,0.0,3,1,4,2,0,3,1,1,0,0,1,0,5,0,0,0.0,0.0
2023-24,2023-10-15,"Ottawa, ON",Guelph Gryphons,Saskatchewan Huskies,GUE,15.0,Emmanuel Ansah,True,30,33.3,53.3,60.0,3,4,7,3,7,5,0,1,20,1,3,8,15,3,5,58.14,56.67
