Season,Date,Location,Team,Opponent,Abbr,Jersey,PlayerName,StarterFlag,Mins,3PT_Pct,FG_Pct,FT_Pct,Reb_O,Reb_D,Reb_T,PF,AST,TO,BLK,STL,Pts,3PTM,3PTA,FGM,FGA,FTM,FTA,TS_Pct,eFG_Pct
2021-22,2022-02-05,"Regina, SK",Brandon Bobcats,Regina Cougars,BRA,1.0,Travis Hamberger,False,8,0.0,0.0,0.0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.0
2021-22,2022-02-05,"Regina, SK",Brandon Bobcats,Regina Cougars,BRA,13.0,Malik Lewis,False,5,0.0,0.0,0.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-02-05,"Regina, SK",Brandon Bobcats,Regina Cougars,BRA,14.0,Silas Owusu-Acheaw,False,5,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-02-05,"Victoria, BC",Victoria Vikes,UBC Thunderbirds,VIU,2.0,Matthew Ellis,True,25,0.0,75.0,100.0,0,1,1,2,3,1,2,0,20,0,0,9,12,2,2,77.64,75.0
2021-22,2022-02-05,"Victoria, BC",Victoria Vikes,UBC Thunderbirds,VIU,6.0,Diego Maffia,True,33,30.8,26.7,100.0,1,2,3,2,2,4,0,0,16,4,13,4,15,4,4,47.73,40.0
2021-22,2022-02-05,"Victoria, BC",Victoria Vikes,UBC Thunderbirds,VIU,0.0,Dominick Oliveri,True,28,0.0,54.5,40.0,3,7,10,3,2,1,0,1,16,0,0,6,11,4,10,51.95,54.55
2021-22,2022-02-05,"Victoria, BC",Victoria Vikes,UBC Thunderbirds,VIU,11.0,Ethan Boag,False,15,100.0,100.0,83.3,1,1,2,1,1,1,1,0,14,1,1,4,4,5,6,105.42,112.5
2021-22,2022-02-05,"Victoria, BC",Victoria Vikes,UBC Thunderbirds,VIU,3.0,Scott Kellum,True,32,33.3,50.0,60.0,0,2,2,1,3,1,0,2,12,1,3,4,8,3,5,58.82,56.25
2021-22,2022-02-05,"Victoria, BC",Victoria Vikes,UBC Thunderbirds,VIU,1.0,Aaron Tesfagiorgis,True,28,33.3,60.0,100.0,1,2,3,2,3,2,0,1,11,1,3,3,5,4,4,81.36,70.0
2021-22,2022-02-05,"Victoria, BC",Victoria Vikes,UBC Thunderbirds,VIU,12.0,Sergio Pereira,False,11,0.0,50.0,100.0,0,1,1,4,0,1,1,0,4,0,0,1,2,2,2,69.44,50.0
2021-22,2022-02-05,"Victoria, BC",Victoria Vikes,UBC Thunderbirds,VIU,7.0,Trent Monkman,False,21,0.0,33.3,100.0,2,0,2,1,2,0,0,1,3,0,0,1,3,1,1,43.6,33.33
2021-22,2022-02-05,"Victoria, BC",Victoria Vikes,UBC Thunderbirds,VIU,17.0,Elias Ralph,False,7,0.0,0.0,0.0,0,1,1,5,2,1,0,1,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-02-05,"Victoria, BC",UBC Thunderbirds,Victoria Vikes,UBC,11.0,James Woods,True,35,50.0,64.7,88.9,1,1,2,1,1,0,0,0,34,4,8,11,17,8,9,81.11,76.47
2021-22,2022-02-05,"Victoria, BC",UBC Thunderbirds,Victoria Vikes,UBC,16.0,Sukhman Sandhu,True,18,66.7,83.3,85.7,0,2,2,4,2,4,2,1,18,2,3,5,6,6,7,99.12,100.0
2021-22,2022-02-05,"Victoria, BC",UBC Thunderbirds,Victoria Vikes,UBC,1.0,Grant Audu,True,28,50.0,60.0,0.0,1,2,3,3,1,5,0,0,14,2,4,6,10,0,0,70.0,70.0
2021-22,2022-02-05,"Victoria, BC",UBC Thunderbirds,Victoria Vikes,UBC,8.0,Triston Matthews,False,19,50.0,75.0,0.0,1,3,4,5,0,1,0,1,7,1,2,3,4,0,0,87.5,87.5
2021-22,2022-02-05,"Victoria, BC",UBC Thunderbirds,Victoria Vikes,UBC,13.0,Tobi Akinkunmi,False,13,0.0,33.3,33.3,2,1,3,4,0,0,0,0,6,0,4,2,6,2,6,34.72,33.33
2021-22,2022-02-05,"Victoria, BC",UBC Thunderbirds,Victoria Vikes,UBC,5.0,Kyle Foreman,True,31,25.0,33.3,100.0,1,2,3,2,5,2,0,3,6,1,4,2,6,1,1,46.58,41.67
2021-22,2022-02-05,"Victoria, BC",UBC Thunderbirds,Victoria Vikes,UBC,14.0,Lincoln Rosebush,False,18,0.0,20.0,0.0,0,2,2,4,0,2,3,0,2,0,2,1,5,0,0,20.0,20.0
2021-22,2022-02-05,"Victoria, BC",UBC Thunderbirds,Victoria Vikes,UBC,7.0,Brian Wallack,True,11,0.0,25.0,0.0,0,2,2,2,0,2,0,0,2,0,0,1,4,0,0,25.0,25.0
2021-22,2022-02-05,"Victoria, BC",UBC Thunderbirds,Victoria Vikes,UBC,10.0,Jack Cruz-Dumont,False,21,0.0,0.0,0.0,0,0,0,1,5,0,0,3,0,0,1,0,1,0,0,0.0,0.0
2021-22,2022-02-05,"Victoria, BC",UBC Thunderbirds,Victoria Vikes,UBC,4.0,Jamesley Jerome,False,3,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-02-05,"Victoria, BC",UBC Thunderbirds,Victoria Vikes,UBC,0.0,Esaie Maurancy,False,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0
2021-22,2022-02-05,"Winnipeg, MB",Saskatchewan Huskies,Manitoba Bisons,SAS,8.0,Marquavian Stephens,True,35,33.3,38.9,100.0,1,2,3,1,5,5,0,5,23,2,6,7,18,7,7,54.55,44.44
2021-22,2022-02-05,"Winnipeg, MB",Saskatchewan Huskies,Manitoba Bisons,SAS,5.0,Tyrese Potoma,False,20,66.7,71.4,100.0,0,1,1,0,1,2,0,2,14,2,3,5,7,2,2,88.83,85.71
2021-22,2022-02-05,"Winnipeg, MB",Saskatchewan Huskies,Manitoba Bisons,SAS,7.0,Nervens Demosthene,True,29,33.3,62.5,100.0,2,3,5,2,2,2,0,3,13,1,3,5,8,2,2,73.2,68.75
2021-22,2022-02-05,"Winnipeg, MB",Saskatchewan Huskies,Manitoba Bisons,SAS,15.0,Maxwell Amoafo,True,23,0.0,66.7,0.0,3,5,8,3,1,0,0,1,12,0,0,6,9,0,1,63.56,66.67
2021-22,2022-02-05,"Winnipeg, MB",Saskatchewan Huskies,Manitoba Bisons,SAS,1.0,Chan De Ciman,False,18,75.0,75.0,0.0,1,4,5,2,2,0,0,0,9,3,4,3,4,0,0,112.5,112.5
2021-22,2022-02-05,"Winnipeg, MB",Saskatchewan Huskies,Manitoba Bisons,SAS,6.0,Alexander Dewar,True,21,0.0,33.3,75.0,0,0,0,3,1,3,0,0,7,0,3,2,6,3,4,45.1,33.33
2021-22,2022-02-05,"Winnipeg, MB",Saskatchewan Huskies,Manitoba Bisons,SAS,4.0,Emmanuel Akintunde,True,19,33.3,14.3,0.0,0,2,2,4,2,2,0,2,3,1,3,1,7,0,0,21.43,21.43
2021-22,2022-02-05,"Winnipeg, MB",Saskatchewan Huskies,Manitoba Bisons,SAS,13.0,Kessler Bishop,False,9,0.0,0.0,100.0,0,4,4,2,0,2,2,0,2,0,0,0,0,2,2,113.64,0.0
2021-22,2022-02-05,"Winnipeg, MB",Saskatchewan Huskies,Manitoba Bisons,SAS,10.0,Fisayo Moibi,False,8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-02-05,"Winnipeg, MB",Saskatchewan Huskies,Manitoba Bisons,SAS,0.0,Noah Nickel,False,11,0.0,0.0,0.0,0,0,0,0,2,1,0,1,0,0,1,0,1,0,0,0.0,0.0
2021-22,2022-02-05,"Winnipeg, MB",Saskatchewan Huskies,Manitoba Bisons,SAS,12.0,Griffin Sharkey,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-02-05,"Winnipeg, MB",Saskatchewan Huskies,Manitoba Bisons,SAS,11.0,Ryker Wuttke,False,6,0.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
2021-22,2022-02-05,"Winnipeg, MB",Manitoba Bisons,Saskatchewan Huskies,MAN,1.0,Keiran Zziwa,True,36,33.3,38.5,80.0,1,3,4,0,7,5,0,2,16,2,6,5,13,4,5,52.63,46.15
2021-22,2022-02-05,"Winnipeg, MB",Manitoba Bisons,Saskatchewan Huskies,MAN,10.0,James Wagner,True,39,0.0,43.8,50.0,3,5,8,1,5,5,0,0,15,0,1,7,16,1,2,44.43,43.75
2021-22,2022-02-05,"Winnipeg, MB",Manitoba Bisons,Saskatchewan Huskies,MAN,2.0,Risto Zimbakov,True,23,50.0,57.1,0.0,2,1,3,5,0,5,1,0,11,3,6,4,7,0,0,78.57,78.57
2021-22,2022-02-05,"Winnipeg, MB",Manitoba Bisons,Saskatchewan Huskies,MAN,5.0,Mason Kraus,True,30,33.3,37.5,0.0,1,3,4,3,4,1,0,1,8,2,6,3,8,0,0,50.0,50.0
2021-22,2022-02-05,"Winnipeg, MB",Manitoba Bisons,Saskatchewan Huskies,MAN,4.0,Elijah Lostracco,False,15,0.0,50.0,100.0,0,3,3,4,2,1,0,1,7,0,2,3,6,1,1,54.35,50.0
2021-22,2022-02-05,"Winnipeg, MB",Manitoba Bisons,Saskatchewan Huskies,MAN,11.0,Cieran O'Hara,False,13,0.0,75.0,0.0,0,4,4,1,0,1,0,1,6,0,0,3,4,0,0,75.0,75.0
2021-22,2022-02-05,"Winnipeg, MB",Manitoba Bisons,Saskatchewan Huskies,MAN,7.0,Tito Obasoto,False,15,0.0,33.3,0.0,2,1,3,2,1,1,0,0,2,0,0,1,3,0,0,33.33,33.33
2021-22,2022-02-05,"Winnipeg, MB",Manitoba Bisons,Saskatchewan Huskies,MAN,6.0,Wyatt Tait,False,7,0.0,25.0,0.0,1,1,2,0,0,0,0,1,2,0,1,1,4,0,0,25.0,25.0
2021-22,2022-02-05,"Winnipeg, MB",Manitoba Bisons,Saskatchewan Huskies,MAN,13.0,Cameron O'Hara,True,22,0.0,0.0,50.0,1,4,5,4,1,3,0,0,1,0,0,0,2,1,2,17.36,0.0
2021-22,2022-02-06,"Kelowna, BC",UFV Cascades,UBC Okanagan Heat,UFV,6.0,Jordyn Sekhon,True,25,71.4,81.8,100.0,0,2,2,3,0,0,0,2,30,5,7,9,11,7,7,106.53,104.55
2021-22,2022-02-06,"Kelowna, BC",UFV Cascades,UBC Okanagan Heat,UFV,11.0,Aidan Wilson,False,21,0.0,70.0,50.0,5,1,6,0,1,0,0,0,16,0,0,7,10,2,4,68.03,70.0
2021-22,2022-02-06,"Kelowna, BC",UFV Cascades,UBC Okanagan Heat,UFV,9.0,Dylan Kinley,True,26,0.0,50.0,83.3,3,3,6,2,5,1,0,2,15,0,3,5,10,5,6,59.34,50.0
2021-22,2022-02-06,"Kelowna, BC",UFV Cascades,UBC Okanagan Heat,UFV,10.0,Kyle Claggett,True,27,0.0,40.0,60.0,3,3,6,3,2,1,0,1,11,0,1,4,10,3,5,45.08,40.0
2021-22,2022-02-06,"Kelowna, BC",UFV Cascades,UBC Okanagan Heat,UFV,1.0,Zubair Seyed,False,13,0.0,42.9,100.0,0,2,2,1,3,2,0,0,8,0,0,3,7,2,2,50.76,42.86
2021-22,2022-02-06,"Kelowna, BC",UFV Cascades,UBC Okanagan Heat,UFV,14.0,Dario Lopez,False,13,0.0,75.0,25.0,0,5,5,4,0,2,0,0,7,0,0,3,4,1,4,60.76,75.0
2021-22,2022-02-06,"Kelowna, BC",UFV Cascades,UBC Okanagan Heat,UFV,3.0,Jamar Ergas,False,16,0.0,37.5,0.0,0,1,1,2,1,1,0,0,6,0,2,3,8,0,0,37.5,37.5
2021-22,2022-02-06,"Kelowna, BC",UFV Cascades,UBC Okanagan Heat,UFV,5.0,Ahmad Athman,False,9,0.0,25.0,0.0,0,0,0,0,1,0,0,5,2,0,1,1,4,0,0,25.0,25.0
2021-22,2022-02-06,"Kelowna, BC",UFV Cascades,UBC Okanagan Heat,UFV,2.0,Vick Toor,True,29,0.0,0.0,100.0,0,4,4,2,6,3,0,1,2,0,1,0,4,2,2,20.49,0.0
2021-22,2022-02-06,"Kelowna, BC",UFV Cascades,UBC Okanagan Heat,UFV,8.0,Jiordano Khan,False,2,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-02-06,"Kelowna, BC",UFV Cascades,UBC Okanagan Heat,UFV,4.0,Jake Willemsen,True,19,0.0,0.0,0.0,0,1,1,4,1,1,0,1,0,0,2,0,2,0,2,0.0,0.0
2021-22,2022-02-06,"Kelowna, BC",UBC Okanagan Heat,UFV Cascades,OKA,15.0,Kevin Hamlet,True,32,0.0,41.2,100.0,2,7,9,2,2,5,0,1,22,0,6,7,17,8,8,53.61,41.18
2021-22,2022-02-06,"Kelowna, BC",UBC Okanagan Heat,UFV Cascades,OKA,12.0,BB Chuks-Mady,False,19,0.0,37.5,87.5,2,6,8,5,1,1,0,0,13,0,0,3,8,7,8,56.42,37.5
2021-22,2022-02-06,"Kelowna, BC",UBC Okanagan Heat,UFV Cascades,OKA,13.0,Liban Yousef,False,21,50.0,44.4,75.0,2,2,4,3,1,1,1,0,12,1,2,4,9,3,4,55.76,50.0
2021-22,2022-02-06,"Kelowna, BC",UBC Okanagan Heat,UFV Cascades,OKA,22.0,Gus Goerzen,True,30,0.0,30.0,100.0,0,2,2,0,1,1,0,0,9,0,3,3,10,3,3,39.75,30.0
2021-22,2022-02-06,"Kelowna, BC",UBC Okanagan Heat,UFV Cascades,OKA,9.0,Jalen Shirley,False,27,0.0,37.5,100.0,1,1,2,0,3,2,0,1,8,0,2,3,8,2,2,45.05,37.5
2021-22,2022-02-06,"Kelowna, BC",UBC Okanagan Heat,UFV Cascades,OKA,23.0,Imoudu Ibrahim,False,11,100.0,50.0,0.0,3,3,6,5,0,3,0,0,5,1,1,2,4,0,0,62.5,62.5
2021-22,2022-02-06,"Kelowna, BC",UBC Okanagan Heat,UFV Cascades,OKA,10.0,Jonathan Haughton,True,13,100.0,50.0,50.0,1,1,2,5,1,1,0,0,4,1,1,1,2,1,2,69.44,75.0
2021-22,2022-02-06,"Kelowna, BC",UBC Okanagan Heat,UFV Cascades,OKA,4.0,Hafith Moallin,True,17,0.0,50.0,100.0,1,1,2,1,2,0,0,1,4,0,1,1,2,2,2,69.44,50.0
2021-22,2022-02-06,"Kelowna, BC",UBC Okanagan Heat,UFV Cascades,OKA,24.0,Dallas Hancox,True,17,0.0,50.0,0.0,2,0,2,1,0,3,2,0,2,0,0,1,2,0,0,50.0,50.0
2021-22,2022-02-06,"Kelowna, BC",UBC Okanagan Heat,UFV Cascades,OKA,25.0,Elan Kimpton-Cuellar,False,1,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-02-06,"Kelowna, BC",UBC Okanagan Heat,UFV Cascades,OKA,21.0,Keaton Souster,False,5,0.0,0.0,0.0,0,1,1,2,1,0,0,0,0,0,1,0,1,0,0,0.0,0.0
2021-22,2022-02-06,"Kelowna, BC",UBC Okanagan Heat,UFV Cascades,OKA,8.0,Jesse Vogel,False,7,0.0,0.0,0.0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0.0,0.0
2021-22,2022-02-09,"London, ON",Western Mustangs,McMaster Marauders,WES,9.0,Aryan Sharma,False,26,40.0,69.2,80.0,1,4,5,2,3,1,3,1,24,2,5,9,13,4,5,78.95,76.92
2021-22,2022-02-09,"London, ON",Western Mustangs,McMaster Marauders,WES,4.0,Jerric Palma,True,31,60.0,50.0,75.0,2,2,4,1,0,0,0,1,16,3,5,5,10,3,4,68.03,65.0
2021-22,2022-02-09,"London, ON",Western Mustangs,McMaster Marauders,WES,12.0,Omar Shiddo,True,35,40.0,23.5,100.0,1,5,6,3,5,6,0,0,14,2,5,4,17,4,4,37.31,29.41
2021-22,2022-02-09,"London, ON",Western Mustangs,McMaster Marauders,WES,5.0,Tyson Dunn,True,35,60.0,71.4,0.0,0,5,5,3,4,4,0,3,13,3,5,5,7,0,0,92.86,92.86
2021-22,2022-02-09,"London, ON",Western Mustangs,McMaster Marauders,WES,15.0,Julian Walker,True,24,66.7,45.5,0.0,1,7,8,2,0,2,0,1,12,2,3,5,11,0,0,54.55,54.55
2021-22,2022-02-09,"London, ON",Western Mustangs,McMaster Marauders,WES,11.0,Isaiah Pemberton,False,14,20.0,33.3,0.0,0,3,3,3,2,1,0,0,5,1,5,2,6,0,2,36.34,41.67
2021-22,2022-02-09,"London, ON",Western Mustangs,McMaster Marauders,WES,22.0,Aaron Tennant,True,19,0.0,25.0,16.7,0,6,6,1,1,2,1,0,3,0,0,1,4,1,6,22.59,25.0
2021-22,2022-02-09,"London, ON",Western Mustangs,McMaster Marauders,WES,33.0,Isaiah Familia,False,4,0.0,33.3,0.0,0,1,1,0,0,0,0,1,2,0,1,1,3,0,0,33.33,33.33
2021-22,2022-02-09,"London, ON",Western Mustangs,McMaster Marauders,WES,23.0,Ukasha Khan,False,6,0.0,50.0,0.0,0,1,1,0,1,0,0,0,2,0,0,1,2,0,0,50.0,50.0
2021-22,2022-02-09,"London, ON",Western Mustangs,McMaster Marauders,WES,14.0,Anthony Zrvnar,False,3,0.0,50.0,0.0,0,1,1,0,0,0,0,0,2,0,0,1,2,0,0,50.0,50.0
2021-22,2022-02-09,"London, ON",Western Mustangs,McMaster Marauders,WES,21.0,George Horn,False,7,0.0,0.0,0.0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-02-09,"London, ON",Western Mustangs,McMaster Marauders,WES,7.0,Matteo Zagar,False,2,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-02-09,"London, ON",McMaster Marauders,Western Mustangs,MCM,11.0,Jordan Henry,True,25,14.3,41.2,75.0,0,7,7,3,4,2,2,3,21,1,7,7,17,6,8,51.17,44.12
2021-22,2022-02-09,"London, ON",McMaster Marauders,Western Mustangs,MCM,31.0,Mychael Paulo,True,31,42.9,45.5,0.0,3,1,4,1,0,1,1,1,13,3,7,5,11,0,0,59.09,59.09
2021-22,2022-02-09,"London, ON",McMaster Marauders,Western Mustangs,MCM,9.0,Nick Fambegbe,False,16,0.0,100.0,80.0,3,5,8,0,0,3,3,1,12,0,0,4,4,4,5,96.77,100.0
2021-22,2022-02-09,"London, ON",McMaster Marauders,Western Mustangs,MCM,12.0,Jonathan Kitenge,False,17,33.3,60.0,0.0,0,3,3,3,0,5,0,0,7,1,3,3,5,0,0,70.0,70.0
2021-22,2022-02-09,"London, ON",McMaster Marauders,Western Mustangs,MCM,6.0,Tristan Lindo,False,20,0.0,42.9,50.0,0,2,2,0,1,0,0,0,7,0,1,3,7,1,2,44.42,42.86
2021-22,2022-02-09,"London, ON",McMaster Marauders,Western Mustangs,MCM,10.0,Nathan Charles,False,10,0.0,60.0,0.0,3,0,3,0,0,0,0,1,6,0,0,3,5,0,0,60.0,60.0
2021-22,2022-02-09,"London, ON",McMaster Marauders,Western Mustangs,MCM,3.0,Christian Bentley,True,20,0.0,25.0,25.0,0,4,4,1,1,1,0,0,3,0,1,1,4,1,4,26.04,25.0
2021-22,2022-02-09,"London, ON",McMaster Marauders,Western Mustangs,MCM,42.0,Ares Culley-Bremner,True,18,0.0,33.3,0.0,0,5,5,2,1,0,2,3,2,0,0,1,3,0,2,25.77,33.33
2021-22,2022-02-09,"London, ON",McMaster Marauders,Western Mustangs,MCM,4.0,Ay Osunde,False,5,0.0,50.0,0.0,0,0,0,1,0,0,0,1,2,0,1,1,2,0,0,50.0,50.0
2021-22,2022-02-09,"London, ON",McMaster Marauders,Western Mustangs,MCM,23.0,Sefa Otchere,True,19,0.0,0.0,50.0,0,2,2,4,0,4,0,1,1,0,2,0,4,1,2,10.25,0.0
2021-22,2022-02-09,"London, ON",McMaster Marauders,Western Mustangs,MCM,22.0,Luke De Gannes,False,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-02-09,"London, ON",McMaster Marauders,Western Mustangs,MCM,21.0,Mike Demagus,False,19,0.0,0.0,0.0,2,4,6,1,0,1,0,0,0,0,7,0,9,0,0,0.0,0.0
2021-22,2022-02-10,"Kelowna, BC",Trinity Western Spartans,UBC Okanagan Heat,TWU,13.0,Ja'Qualyn Gilbreath,True,39,16.7,47.6,91.7,4,5,9,4,2,7,0,1,32,1,6,10,21,11,12,60.88,50.0
2021-22,2022-02-10,"Kelowna, BC",Trinity Western Spartans,UBC Okanagan Heat,TWU,0.0,Tre Fillmore,True,29,37.5,50.0,100.0,0,1,1,2,2,1,0,1,17,3,8,6,12,2,2,65.99,62.5
2021-22,2022-02-10,"Kelowna, BC",Trinity Western Spartans,UBC Okanagan Heat,TWU,1.0,Mason Bourcier,True,40,0.0,33.3,75.0,2,14,16,2,5,5,0,1,9,0,4,3,9,3,4,41.82,33.33
2021-22,2022-02-10,"Kelowna, BC",Trinity Western Spartans,UBC Okanagan Heat,TWU,14.0,Andrew Goertzen,True,18,0.0,50.0,0.0,2,8,10,5,1,1,0,2,6,0,0,3,6,0,0,50.0,50.0
2021-22,2022-02-10,"Kelowna, BC",Trinity Western Spartans,UBC Okanagan Heat,TWU,9.0,Isaiah Reimer,True,26,14.3,12.5,66.7,2,3,5,1,2,0,0,0,5,1,7,1,8,2,3,26.82,18.75
2021-22,2022-02-10,"Kelowna, BC",Trinity Western Spartans,UBC Okanagan Heat,TWU,2.0,Daniel Lybbert,False,10,50.0,50.0,0.0,0,3,3,1,1,1,0,0,3,1,2,1,2,0,0,75.0,75.0
2021-22,2022-02-10,"Kelowna, BC",Trinity Western Spartans,UBC Okanagan Heat,TWU,10.0,Vlad Mihaila,False,16,33.3,16.7,0.0,0,2,2,0,1,1,0,1,3,1,3,1,6,0,0,25.0,25.0
2021-22,2022-02-10,"Kelowna, BC",Trinity Western Spartans,UBC Okanagan Heat,TWU,41.0,Sam Dyck,False,3,0.0,100.0,0.0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,100.0,100.0
2021-22,2022-02-10,"Kelowna, BC",Trinity Western Spartans,UBC Okanagan Heat,TWU,21.0,Connor Platz,False,19,0.0,0.0,50.0,1,3,4,5,2,0,4,0,2,0,2,0,5,2,4,14.79,0.0
2021-22,2022-02-10,"Kelowna, BC",UBC Okanagan Heat,Trinity Western Spartans,OKA,15.0,Kevin Hamlet,True,32,25.0,23.8,75.0,3,4,7,1,2,3,1,1,15,2,8,5,21,3,4,32.95,28.57
2021-22,2022-02-10,"Kelowna, BC",UBC Okanagan Heat,Trinity Western Spartans,OKA,9.0,Jalen Shirley,False,27,0.0,33.3,100.0,4,3,7,3,3,0,0,2,12,0,3,4,12,4,4,43.6,33.33
2021-22,2022-02-10,"Kelowna, BC",UBC Okanagan Heat,Trinity Western Spartans,OKA,21.0,Keaton Souster,True,26,25.0,25.0,100.0,3,5,8,4,0,3,0,2,9,1,4,2,8,4,4,46.11,31.25
2021-22,2022-02-10,"Kelowna, BC",UBC Okanagan Heat,Trinity Western Spartans,OKA,12.0,BB Chuks-Mady,False,18,0.0,33.3,100.0,4,2,6,1,1,0,0,1,8,0,0,2,6,4,4,51.55,33.33
2021-22,2022-02-10,"Kelowna, BC",UBC Okanagan Heat,Trinity Western Spartans,OKA,24.0,Dallas Hancox,True,15,0.0,33.3,50.0,2,3,5,3,0,1,1,0,6,0,0,2,6,2,4,38.66,33.33
2021-22,2022-02-10,"Kelowna, BC",UBC Okanagan Heat,Trinity Western Spartans,OKA,23.0,Imoudu Ibrahim,False,14,0.0,50.0,0.0,4,5,9,2,0,1,0,1,6,0,0,3,6,0,1,46.58,50.0
2021-22,2022-02-10,"Kelowna, BC",UBC Okanagan Heat,Trinity Western Spartans,OKA,22.0,Gus Goerzen,True,25,16.7,15.4,0.0,2,3,5,2,3,0,0,0,5,1,6,2,13,0,0,19.23,19.23
2021-22,2022-02-10,"Kelowna, BC",UBC Okanagan Heat,Trinity Western Spartans,OKA,14.0,Gavin Ashworth,False,10,50.0,25.0,0.0,0,4,4,3,0,0,0,0,3,1,2,1,4,0,0,37.5,37.5
2021-22,2022-02-10,"Kelowna, BC",UBC Okanagan Heat,Trinity Western Spartans,OKA,13.0,Liban Yousef,False,12,25.0,14.3,0.0,0,1,1,0,0,0,0,0,3,1,4,1,7,0,2,19.04,21.43
2021-22,2022-02-10,"Kelowna, BC",UBC Okanagan Heat,Trinity Western Spartans,OKA,4.0,Hafith Moallin,True,19,0.0,0.0,50.0,1,3,4,1,3,4,0,2,1,0,3,0,3,1,2,12.89,0.0
2021-22,2022-02-10,"Kelowna, BC",UBC Okanagan Heat,Trinity Western Spartans,OKA,25.0,Elan Kimpton-Cuellar,False,2,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
2021-22,2022-02-11,"Calgary, AB",Lethbridge Pronghorns,Calgary Dinos,LET,0.0,Angelo Mbituyimana,False,32,66.7,66.7,0.0,1,6,7,5,3,3,0,1,24,4,6,10,15,0,0,80.0,80.0
2021-22,2022-02-11,"Calgary, AB",Lethbridge Pronghorns,Calgary Dinos,LET,40.0,Jeffrey Rodehutskors,True,30,0.0,53.8,66.7,3,3,6,2,2,3,3,0,22,0,0,7,13,8,12,60.18,53.85
2021-22,2022-02-11,"Calgary, AB",Lethbridge Pronghorns,Calgary Dinos,LET,10.0,Shae Gibb,True,23,60.0,57.1,66.7,1,2,3,3,2,5,1,1,15,3,5,4,7,4,6,77.8,78.57
2021-22,2022-02-11,"Calgary, AB",Lethbridge Pronghorns,Calgary Dinos,LET,8.0,Chad Oviatt,True,30,0.0,55.6,0.0,5,11,16,3,1,3,0,2,10,0,0,5,9,0,0,55.56,55.56
2021-22,2022-02-11,"Calgary, AB",Lethbridge Pronghorns,Calgary Dinos,LET,5.0,DeAndrae Pierre,True,24,0.0,40.0,50.0,1,1,2,4,2,2,0,0,9,0,2,4,10,1,2,41.36,40.0
2021-22,2022-02-11,"Calgary, AB",Lethbridge Pronghorns,Calgary Dinos,LET,3.0,Deng Dak,True,21,0.0,0.0,100.0,0,3,3,3,2,1,0,0,3,0,2,0,3,3,3,34.72,0.0
2021-22,2022-02-11,"Calgary, AB",Lethbridge Pronghorns,Calgary Dinos,LET,2.0,Paul Asebiode,False,6,0.0,50.0,0.0,0,0,0,2,1,1,0,0,2,0,0,1,2,0,0,50.0,50.0
2021-22,2022-02-11,"Calgary, AB",Lethbridge Pronghorns,Calgary Dinos,LET,7.0,Moreau Amadou Darlington,False,5,0.0,0.0,0.0,0,2,2,0,1,0,0,0,0,0,1,0,2,0,0,0.0,0.0
2021-22,2022-02-11,"Calgary, AB",Lethbridge Pronghorns,Calgary Dinos,LET,23.0,Alec Hillman,False,3,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0.0,0.0
2021-22,2022-02-11,"Calgary, AB",Lethbridge Pronghorns,Calgary Dinos,LET,4.0,Avery Hutcheson,False,26,0.0,0.0,0.0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-02-11,"Calgary, AB",Calgary Dinos,Lethbridge Pronghorns,CGY,8.0,Noah Wharton,True,31,33.3,45.5,83.3,0,0,0,5,2,3,0,1,17,2,6,5,11,5,6,62.32,54.55
