Season,Date,Location,Team,Opponent,Abbr,Jersey,PlayerName,StarterFlag,Mins,3PT_Pct,FG_Pct,FT_Pct,Reb_O,Reb_D,Reb_T,PF,AST,TO,BLK,STL,Pts,3PTM,3PTA,FGM,FGA,FTM,FTA,TS_Pct,eFG_Pct
2024-25,2024-10-25,"Winnipeg, MB",UNBC Timberwolves,Winnipeg Wesmen,UNC,10.0,Danilo Gonzalez,False,9,0.0,0.0,0.0,0,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-25,2024-10-25,"Winnipeg, MB",UNBC Timberwolves,Winnipeg Wesmen,UNC,5.0,Marcus Nickles,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-25,2024-10-25,"Edmonton, AB",Trinity Western Spartans,MacEwan Griffins,TWU,2.0,Jerric Palma,True,35,50.0,52.6,83.3,4,4,8,4,2,5,0,1,27,2,4,10,19,5,6,62.38,57.89
2024-25,2024-10-25,"Edmonton, AB",Trinity Western Spartans,MacEwan Griffins,TWU,11.0,Aristote Kalala,False,16,100.0,62.5,50.0,0,2,2,2,0,0,0,0,14,1,1,5,8,3,6,65.79,68.75
2024-25,2024-10-25,"Edmonton, AB",Trinity Western Spartans,MacEwan Griffins,TWU,27.0,Josh Belvin,True,28,0.0,50.0,75.0,1,6,7,4,2,5,0,2,9,0,1,3,6,3,4,57.99,50.0
2024-25,2024-10-25,"Edmonton, AB",Trinity Western Spartans,MacEwan Griffins,TWU,41.0,Caleb Gremaud,True,24,60.0,42.9,0.0,0,1,1,1,1,2,0,0,9,3,5,3,7,0,2,57.11,64.29
2024-25,2024-10-25,"Edmonton, AB",Trinity Western Spartans,MacEwan Griffins,TWU,5.0,Tyrone Asenoguan,True,26,33.3,30.0,33.3,3,4,7,0,2,1,0,2,8,1,3,3,10,1,3,35.34,35.0
2024-25,2024-10-25,"Edmonton, AB",Trinity Western Spartans,MacEwan Griffins,TWU,1.0,David Mutabazi,True,30,16.7,27.3,0.0,3,3,6,1,2,3,1,4,7,1,6,3,11,0,0,31.82,31.82
2024-25,2024-10-25,"Edmonton, AB",Trinity Western Spartans,MacEwan Griffins,TWU,9.0,Marcus Shankar,False,12,0.0,40.0,0.0,0,1,1,1,0,0,0,2,4,0,0,2,5,0,0,40.0,40.0
2024-25,2024-10-25,"Edmonton, AB",Trinity Western Spartans,MacEwan Griffins,TWU,17.0,Jack Vandenberg,False,15,50.0,33.3,0.0,0,2,2,1,0,0,0,0,3,1,2,1,3,0,0,50.0,50.0
2024-25,2024-10-25,"Edmonton, AB",Trinity Western Spartans,MacEwan Griffins,TWU,32.0,Tyler Sipma,False,9,0.0,20.0,0.0,0,2,2,1,2,2,0,1,2,0,2,1,5,0,0,20.0,20.0
2024-25,2024-10-25,"Edmonton, AB",Trinity Western Spartans,MacEwan Griffins,TWU,8.0,Kyle Christoffersen,False,5,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-25,2024-10-25,"Edmonton, AB",MacEwan Griffins,Trinity Western Spartans,MCE,4.0,Filip Karanovic,True,32,28.6,46.7,100.0,0,6,6,2,5,1,0,0,17,2,7,7,15,1,1,55.05,53.33
2024-25,2024-10-25,"Edmonton, AB",MacEwan Griffins,Trinity Western Spartans,MCE,3.0,Joel Seke,True,35,33.3,45.5,75.0,3,4,7,0,1,3,0,2,15,2,6,5,11,3,4,58.78,54.55
2024-25,2024-10-25,"Edmonton, AB",MacEwan Griffins,Trinity Western Spartans,MCE,12.0,Job Janda,True,24,0.0,83.3,50.0,2,7,9,4,0,3,0,0,11,0,0,5,6,1,2,79.94,83.33
2024-25,2024-10-25,"Edmonton, AB",MacEwan Griffins,Trinity Western Spartans,MCE,5.0,Diego Presingular,False,19,50.0,44.4,100.0,0,5,5,2,2,1,0,1,11,1,2,4,9,2,2,55.67,50.0
2024-25,2024-10-25,"Edmonton, AB",MacEwan Griffins,Trinity Western Spartans,MCE,13.0,Milan Jaksic,False,16,0.0,44.4,0.0,1,5,6,3,1,2,0,0,8,0,3,4,9,0,0,44.44,44.44
2024-25,2024-10-25,"Edmonton, AB",MacEwan Griffins,Trinity Western Spartans,MCE,10.0,Hugo Alonso,True,11,66.7,50.0,0.0,0,1,1,0,1,2,0,0,6,2,3,2,4,0,0,75.0,75.0
2024-25,2024-10-25,"Edmonton, AB",MacEwan Griffins,Trinity Western Spartans,MCE,6.0,Thai Haak,False,11,100.0,40.0,50.0,1,2,3,4,0,2,0,0,6,1,1,2,5,1,2,51.02,50.0
2024-25,2024-10-25,"Edmonton, AB",MacEwan Griffins,Trinity Western Spartans,MCE,15.0,Damilola Osuma,True,28,0.0,28.6,0.0,2,3,5,4,2,4,1,0,4,0,1,2,7,0,0,28.57,28.57
2024-25,2024-10-25,"Edmonton, AB",MacEwan Griffins,Trinity Western Spartans,MCE,14.0,Joesef Gopie,False,12,100.0,33.3,0.0,2,1,3,2,0,1,0,0,3,1,1,1,3,0,0,50.0,50.0
2024-25,2024-10-25,"Edmonton, AB",MacEwan Griffins,Trinity Western Spartans,MCE,0.0,Dele Osuma,False,12,0.0,0.0,0.0,0,0,0,2,1,1,0,0,0,0,1,0,2,0,0,0.0,0.0
2024-25,2024-10-25,"Edmonton, AB",Lethbridge Pronghorns,Alberta Golden Bears,LET,0.0,Angelo Mbituyimana,True,33,0.0,65.0,62.5,2,8,10,2,3,1,0,3,31,0,2,13,20,5,8,65.9,65.0
2024-25,2024-10-25,"Edmonton, AB",Lethbridge Pronghorns,Alberta Golden Bears,LET,3.0,Kymani Pollard,True,32,46.2,50.0,66.7,3,3,6,3,2,3,0,2,30,6,13,11,22,2,3,64.32,63.64
2024-25,2024-10-25,"Edmonton, AB",Lethbridge Pronghorns,Alberta Golden Bears,LET,6.0,Jaxen Perrett,False,21,50.0,66.7,100.0,3,3,6,5,0,0,0,2,13,1,2,4,6,4,4,83.76,75.0
2024-25,2024-10-25,"Edmonton, AB",Lethbridge Pronghorns,Alberta Golden Bears,LET,8.0,Jack-Henry Fox-Grey,True,26,0.0,14.3,100.0,0,2,2,2,0,2,0,1,4,0,3,1,7,2,2,25.38,14.29
2024-25,2024-10-25,"Edmonton, AB",Lethbridge Pronghorns,Alberta Golden Bears,LET,22.0,Karter Fry,False,26,0.0,33.3,100.0,0,3,3,2,2,1,0,0,4,0,1,1,3,2,2,51.55,33.33
2024-25,2024-10-25,"Edmonton, AB",Lethbridge Pronghorns,Alberta Golden Bears,LET,9.0,Bryce Solis,False,12,0.0,0.0,100.0,0,1,1,2,0,0,0,2,2,0,2,0,4,2,2,20.49,0.0
2024-25,2024-10-25,"Edmonton, AB",Lethbridge Pronghorns,Alberta Golden Bears,LET,5.0,Kevin Ibula,True,22,0.0,0.0,50.0,0,3,3,2,0,2,0,0,1,0,2,0,4,1,2,10.25,0.0
2024-25,2024-10-25,"Edmonton, AB",Lethbridge Pronghorns,Alberta Golden Bears,LET,1.0,Brady Baines,True,22,0.0,0.0,0.0,1,4,5,3,2,1,0,0,0,0,1,0,1,0,0,0.0,0.0
2024-25,2024-10-25,"Edmonton, AB",Lethbridge Pronghorns,Alberta Golden Bears,LET,2.0,Mason Hoffman,False,6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-25,2024-10-25,"Edmonton, AB",Alberta Golden Bears,Lethbridge Pronghorns,ALB,13.0,Caiden Kushnir,False,30,0.0,71.4,87.5,2,5,7,1,0,3,2,0,17,0,0,5,7,7,8,80.8,71.43
2024-25,2024-10-25,"Edmonton, AB",Alberta Golden Bears,Lethbridge Pronghorns,ALB,3.0,Isaac Simon,True,28,14.3,27.8,100.0,3,7,10,0,4,6,1,1,12,1,7,5,18,1,1,32.54,30.56
2024-25,2024-10-25,"Edmonton, AB",Alberta Golden Bears,Lethbridge Pronghorns,ALB,11.0,Kyle Varner,True,29,28.6,40.0,50.0,4,7,11,1,2,3,0,0,11,2,7,4,10,1,2,50.55,50.0
2024-25,2024-10-25,"Edmonton, AB",Alberta Golden Bears,Lethbridge Pronghorns,ALB,1.0,Logan Powell,False,25,25.0,28.6,100.0,0,2,2,5,0,1,0,0,8,1,4,2,7,3,3,48.08,35.71
2024-25,2024-10-25,"Edmonton, AB",Alberta Golden Bears,Lethbridge Pronghorns,ALB,15.0,Carson Fisher,False,13,100.0,40.0,100.0,3,1,4,1,1,0,0,2,7,1,1,2,5,2,2,59.52,50.0
2024-25,2024-10-25,"Edmonton, AB",Alberta Golden Bears,Lethbridge Pronghorns,ALB,2.0,Nash Semeniuk,False,16,0.0,40.0,0.0,1,2,3,4,4,0,0,1,4,0,1,2,5,0,0,40.0,40.0
2024-25,2024-10-25,"Edmonton, AB",Alberta Golden Bears,Lethbridge Pronghorns,ALB,10.0,Nate Waldron,True,11,0.0,50.0,0.0,2,1,3,1,0,4,0,1,4,0,0,2,4,0,0,50.0,50.0
2024-25,2024-10-25,"Edmonton, AB",Alberta Golden Bears,Lethbridge Pronghorns,ALB,8.0,Owen Hickey,False,4,50.0,50.0,0.0,0,0,0,1,0,0,0,0,3,1,2,1,2,0,0,75.0,75.0
2024-25,2024-10-25,"Edmonton, AB",Alberta Golden Bears,Lethbridge Pronghorns,ALB,5.0,Fahad Yusuf,True,25,16.7,14.3,0.0,0,0,0,4,0,1,0,0,3,1,6,1,7,0,0,21.43,21.43
2024-25,2024-10-25,"Edmonton, AB",Alberta Golden Bears,Lethbridge Pronghorns,ALB,14.0,Max Russell,True,19,0.0,33.3,0.0,3,3,6,1,1,0,0,0,2,0,1,1,3,0,2,25.77,33.33
2024-25,2024-10-26,"Guelph, ON",Queen's Gaels,Guelph Gryphons,QUE,8.0,Oliver Engen,True,29,0.0,60.0,100.0,1,4,5,1,3,1,0,2,23,0,1,9,15,5,5,66.86,60.0
2024-25,2024-10-26,"Guelph, ON",Queen's Gaels,Guelph Gryphons,QUE,3.0,Luka Syllas,True,25,33.3,66.7,36.4,2,2,4,4,2,2,0,3,21,1,3,8,12,4,11,62.35,70.83
2024-25,2024-10-26,"Guelph, ON",Queen's Gaels,Guelph Gryphons,QUE,13.0,Scott Jenkins,False,19,75.0,44.4,0.0,2,1,3,2,1,0,0,1,11,3,4,4,9,0,0,61.11,61.11
2024-25,2024-10-26,"Guelph, ON",Queen's Gaels,Guelph Gryphons,QUE,7.0,Andrade Junior Cummings,True,26,40.0,57.1,0.0,0,2,2,1,0,0,0,1,10,2,5,4,7,0,0,71.43,71.43
2024-25,2024-10-26,"Guelph, ON",Queen's Gaels,Guelph Gryphons,QUE,15.0,Isaac Krueger,False,22,33.3,50.0,50.0,1,3,4,3,1,1,0,1,10,1,3,4,8,1,2,56.31,56.25
2024-25,2024-10-26,"Guelph, ON",Queen's Gaels,Guelph Gryphons,QUE,9.0,Aaron Tennant,True,24,0.0,80.0,50.0,3,1,4,3,1,0,1,3,10,0,0,4,5,2,4,73.96,80.0
2024-25,2024-10-26,"Guelph, ON",Queen's Gaels,Guelph Gryphons,QUE,10.0,Lucas Ponting,True,21,25.0,20.0,75.0,0,1,1,2,0,1,0,1,6,1,4,1,5,3,4,44.38,30.0
2024-25,2024-10-26,"Guelph, ON",Queen's Gaels,Guelph Gryphons,QUE,5.0,Gianni Itegeli,False,8,25.0,14.3,0.0,0,1,1,1,2,1,0,1,3,1,4,1,7,0,0,21.43,21.43
2024-25,2024-10-26,"Guelph, ON",Queen's Gaels,Guelph Gryphons,QUE,12.0,Tyson Lama,False,10,0.0,50.0,0.0,0,2,2,2,0,1,0,0,2,0,1,1,2,0,0,50.0,50.0
2024-25,2024-10-26,"Guelph, ON",Queen's Gaels,Guelph Gryphons,QUE,4.0,David Ayon,False,9,0.0,0.0,50.0,0,0,0,2,0,1,0,0,1,0,1,0,1,1,2,26.6,0.0
2024-25,2024-10-26,"Guelph, ON",Queen's Gaels,Guelph Gryphons,QUE,6.0,Kai Dalen,False,4,0.0,0.0,0.0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
2024-25,2024-10-26,"Guelph, ON",Queen's Gaels,Guelph Gryphons,QUE,23.0,Jalen Sikkema,False,4,0.0,0.0,0.0,1,4,5,2,0,0,0,1,0,0,1,0,3,0,0,0.0,0.0
2024-25,2024-10-26,"Guelph, ON",Guelph Gryphons,Queen's Gaels,GUE,42.0,Eric Armstrong,True,30,50.0,66.7,28.6,3,5,8,3,0,5,0,0,23,1,2,10,15,2,7,63.61,70.0
2024-25,2024-10-26,"Guelph, ON",Guelph Gryphons,Queen's Gaels,GUE,31.0,Emmanuel Black,False,24,0.0,46.2,25.0,11,2,13,2,3,3,0,1,13,0,0,6,13,1,4,44.04,46.15
2024-25,2024-10-26,"Guelph, ON",Guelph Gryphons,Queen's Gaels,GUE,5.0,Shaathon Walker,True,29,0.0,41.7,50.0,0,3,3,3,5,4,0,0,12,0,3,5,12,2,4,43.6,41.67
2024-25,2024-10-26,"Guelph, ON",Guelph Gryphons,Queen's Gaels,GUE,6.0,Amare Hamilton,False,22,40.0,33.3,100.0,2,1,3,2,1,0,0,0,9,2,5,2,6,3,3,61.48,50.0
2024-25,2024-10-26,"Guelph, ON",Guelph Gryphons,Queen's Gaels,GUE,11.0,Jack Tunstill,True,37,50.0,42.9,25.0,1,7,8,3,0,4,1,4,8,1,2,3,7,1,4,45.66,50.0
2024-25,2024-10-26,"Guelph, ON",Guelph Gryphons,Queen's Gaels,GUE,21.0,Raef Wykes,False,10,50.0,50.0,100.0,0,0,0,2,3,0,0,0,8,2,4,2,4,2,2,81.97,75.0
2024-25,2024-10-26,"Guelph, ON",Guelph Gryphons,Queen's Gaels,GUE,40.0,Presley Osagie,False,12,100.0,50.0,50.0,0,5,5,1,0,1,1,0,4,1,1,1,2,1,2,69.44,75.0
2024-25,2024-10-26,"Guelph, ON",Guelph Gryphons,Queen's Gaels,GUE,12.0,Isaiah Odle-Clarke,True,19,0.0,20.0,50.0,0,2,2,2,0,1,0,2,3,0,0,1,5,1,2,25.51,20.0
2024-25,2024-10-26,"Guelph, ON",Guelph Gryphons,Queen's Gaels,GUE,4.0,Bennett Cotton,True,11,0.0,0.0,50.0,2,0,2,3,0,1,0,0,1,0,1,0,1,1,2,26.6,0.0
2024-25,2024-10-26,"Guelph, ON",Guelph Gryphons,Queen's Gaels,GUE,0.0,Avinash Barha,False,3,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0.0,0.0
2024-25,2024-10-26,"Guelph, ON",Guelph Gryphons,Queen's Gaels,GUE,44.0,Jack Gallaway,False,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-25,2024-10-26,"Guelph, ON",Guelph Gryphons,Queen's Gaels,GUE,32.0,Shomari Hill,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
2024-25,2024-10-26,"Guelph, ON",Guelph Gryphons,Queen's Gaels,GUE,10.0,Shekhar Rana,False,2,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-25,2024-10-26,"North Bay, ON",Nipissing Lakers,Toronto Varsity Blues,NIP,22.0,Darnaz Mabanza,True,33,50.0,27.3,75.0,1,5,6,2,6,3,0,1,20,2,4,3,11,12,16,55.43,36.36
2024-25,2024-10-26,"North Bay, ON",Nipissing Lakers,Toronto Varsity Blues,NIP,21.0,Alvin Icyogere,True,35,57.1,46.2,100.0,1,3,4,5,1,0,1,0,19,4,7,6,13,3,3,66.34,61.54
2024-25,2024-10-26,"North Bay, ON",Nipissing Lakers,Toronto Varsity Blues,NIP,7.0,Alex Blackmore,True,34,25.0,33.3,100.0,0,5,5,0,2,2,0,1,15,3,12,5,15,2,2,47.23,43.33
2024-25,2024-10-26,"North Bay, ON",Nipissing Lakers,Toronto Varsity Blues,NIP,3.0,Ricardo Neves,True,30,40.0,33.3,75.0,1,5,6,5,2,1,0,0,11,2,5,3,9,3,4,51.12,44.44
2024-25,2024-10-26,"North Bay, ON",Nipissing Lakers,Toronto Varsity Blues,NIP,2.0,Nathan Courie,False,9,0.0,50.0,100.0,0,0,0,1,1,1,0,1,4,0,1,1,2,2,2,69.44,50.0
2024-25,2024-10-26,"North Bay, ON",Nipissing Lakers,Toronto Varsity Blues,NIP,9.0,Owen Hagerty,True,16,0.0,33.3,0.0,1,2,3,5,0,0,1,2,2,0,0,1,3,0,0,33.33,33.33
2024-25,2024-10-26,"North Bay, ON",Nipissing Lakers,Toronto Varsity Blues,NIP,0.0,Okeoghenemaero Onwah,False,14,0.0,33.3,0.0,2,2,4,1,0,0,0,1,2,0,1,1,3,0,2,25.77,33.33
2024-25,2024-10-26,"North Bay, ON",Nipissing Lakers,Toronto Varsity Blues,NIP,15.0,Alexandre Brouard,False,20,0.0,0.0,0.0,2,3,5,4,0,2,1,0,0,0,0,0,1,0,0,0.0,0.0
2024-25,2024-10-26,"North Bay, ON",Nipissing Lakers,Toronto Varsity Blues,NIP,8.0,Marc-Andre Geneus,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-25,2024-10-26,"North Bay, ON",Nipissing Lakers,Toronto Varsity Blues,NIP,10.0,Jack Hagerty,False,8,0.0,0.0,0.0,0,1,1,2,0,0,0,1,0,0,2,0,2,0,2,0.0,0.0
2024-25,2024-10-26,"North Bay, ON",Toronto Varsity Blues,Nipissing Lakers,TOR,21.0,Quarry Whyne,True,35,0.0,40.0,100.0,2,3,5,3,1,2,0,0,12,0,4,4,10,4,4,51.02,40.0
2024-25,2024-10-26,"North Bay, ON",Toronto Varsity Blues,Nipissing Lakers,TOR,0.0,Nigel Hylton,False,17,0.0,40.0,83.3,2,1,3,4,0,1,0,0,9,0,1,2,5,5,6,58.9,40.0
2024-25,2024-10-26,"North Bay, ON",Toronto Varsity Blues,Nipissing Lakers,TOR,3.0,Inaki Alvarez,True,25,20.0,25.0,0.0,0,1,1,4,5,4,0,0,8,2,10,3,12,0,0,33.33,33.33
2024-25,2024-10-26,"North Bay, ON",Toronto Varsity Blues,Nipissing Lakers,TOR,35.0,Ryan Rudnick,False,13,0.0,40.0,100.0,2,2,4,2,0,0,0,0,8,0,1,2,5,4,4,59.17,40.0
2024-25,2024-10-26,"North Bay, ON",Toronto Varsity Blues,Nipissing Lakers,TOR,14.0,Simeon Jeffers,False,14,0.0,28.6,60.0,2,2,4,1,0,2,0,1,7,0,1,2,7,3,5,38.04,28.57
2024-25,2024-10-26,"North Bay, ON",Toronto Varsity Blues,Nipissing Lakers,TOR,23.0,Rohan Scott-Smith,True,18,33.3,25.0,25.0,1,2,3,4,1,0,0,0,7,2,6,2,8,1,4,35.86,37.5
2024-25,2024-10-26,"North Bay, ON",Toronto Varsity Blues,Nipissing Lakers,TOR,22.0,Anthony Daudu,True,24,25.0,28.6,0.0,3,8,11,4,1,0,2,2,5,1,4,2,7,0,0,35.71,35.71
2024-25,2024-10-26,"North Bay, ON",Toronto Varsity Blues,Nipissing Lakers,TOR,8.0,Lennart Weber,True,26,0.0,33.3,0.0,7,3,10,1,1,2,0,1,4,0,0,2,6,0,0,33.33,33.33
2024-25,2024-10-26,"North Bay, ON",Toronto Varsity Blues,Nipissing Lakers,TOR,9.0,Aaron Uppal,False,9,33.3,33.3,0.0,0,3,3,1,1,1,0,0,3,1,3,1,3,0,0,50.0,50.0
2024-25,2024-10-26,"North Bay, ON",Toronto Varsity Blues,Nipissing Lakers,TOR,12.0,Carl Cleophat,False,15,0.0,0.0,50.0,3,4,7,2,2,3,0,1,2,0,3,0,7,2,4,11.42,0.0
2024-25,2024-10-26,"North Bay, ON",Toronto Varsity Blues,Nipissing Lakers,TOR,6.0,David Ramirez,False,4,0.0,100.0,0.0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,100.0,100.0
2024-25,2024-10-26,"Ottawa, ON",Ottawa Gee Gees,Western Mustangs,OTT,1.0,Ankit Choudhary,True,37,70.0,61.1,0.0,0,4,4,2,3,4,0,1,29,7,10,11,18,0,0,80.56,80.56
2024-25,2024-10-26,"Ottawa, ON",Ottawa Gee Gees,Western Mustangs,OTT,35.0,Jacques-Melaine Guemeta,True,31,66.7,90.9,50.0,0,1,1,2,1,5,1,0,23,2,3,10,11,1,2,96.8,100.0
2024-25,2024-10-26,"Ottawa, ON",Ottawa Gee Gees,Western Mustangs,OTT,10.0,Justin Ndjock-Tadjore,True,37,20.0,61.5,60.0,0,9,9,3,4,2,0,2,20,1,5,8,13,3,5,65.79,65.38
2024-25,2024-10-26,"Ottawa, ON",Ottawa Gee Gees,Western Mustangs,OTT,11.0,Brock Newton,True,25,0.0,66.7,100.0,0,1,1,4,2,0,2,0,10,0,0,4,6,2,2,72.67,66.67
2024-25,2024-10-26,"Ottawa, ON",Ottawa Gee Gees,Western Mustangs,OTT,24.0,Enrique Garcia,False,25,0.0,20.0,0.0,0,3,3,2,4,2,1,2,2,0,4,1,5,0,0,20.0,20.0
2024-25,2024-10-26,"Ottawa, ON",Ottawa Gee Gees,Western Mustangs,OTT,13.0,Owen Kenney,True,17,0.0,0.0,100.0,1,4,5,1,0,0,1,0,2,0,0,0,2,2,2,34.72,0.0
2024-25,2024-10-26,"Ottawa, ON",Ottawa Gee Gees,Western Mustangs,OTT,8.0,Steven Angenent,False,6,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
2024-25,2024-10-26,"Ottawa, ON",Ottawa Gee Gees,Western Mustangs,OTT,0.0,Matthew Smith,False,18,0.0,0.0,0.0,2,1,3,1,0,1,7,1,0,0,1,0,2,0,0,0.0,0.0
2024-25,2024-10-26,"Ottawa, ON",Ottawa Gee Gees,Western Mustangs,OTT,3.0,Wil Zylyk,False,4,0.0,0.0,0.0,2,0,2,0,1,1,0,0,0,0,1,0,1,0,0,0.0,0.0
2024-25,2024-10-26,"Ottawa, ON",Western Mustangs,Ottawa Gee Gees,WES,5.0,Noah Otshudi,True,26,0.0,47.1,75.0,2,2,4,4,1,1,0,2,19,0,0,8,17,3,4,50.64,47.06
2024-25,2024-10-26,"Ottawa, ON",Western Mustangs,Ottawa Gee Gees,WES,0.0,Matteo Zagar,True,37,0.0,56.2,50.0,5,2,7,2,2,2,1,2,19,0,2,9,16,1,2,56.28,56.25
2024-25,2024-10-26,"Ottawa, ON",Western Mustangs,Ottawa Gee Gees,WES,2.0,Milan John,True,29,37.5,50.0,0.0,3,2,5,1,2,2,1,1,17,3,8,7,14,0,0,60.71,60.71
2024-25,2024-10-26,"Ottawa, ON",Western Mustangs,Ottawa Gee Gees,WES,1.0,Mikyle Malabuyoc,True,38,33.3,46.7,0.0,0,3,3,0,4,2,0,1,16,2,6,7,15,0,0,53.33,53.33
2024-25,2024-10-26,"Ottawa, ON",Western Mustangs,Ottawa Gee Gees,WES,15.0,Lucas Sheets,True,29,66.7,60.0,100.0,2,3,5,5,1,1,1,3,10,2,3,3,5,2,2,85.03,80.0
2024-25,2024-10-26,"Ottawa, ON",Western Mustangs,Ottawa Gee Gees,WES,3.0,Imran Armstrong,False,10,0.0,0.0,0.0,0,1,1,0,2,2,0,1,0,0,4,0,4,0,0,0.0,0.0
2024-25,2024-10-26,"Ottawa, ON",Western Mustangs,Ottawa Gee Gees,WES,7.0,Kennedy Charles,False,9,0.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
2024-25,2024-10-26,"Ottawa, ON",Western Mustangs,Ottawa Gee Gees,WES,21.0,George Horn,False,12,0.0,0.0,0.0,2,2,4,2,1,0,0,0,0,0,0,0,2,0,0,0.0,0.0
2024-25,2024-10-26,"Ottawa, ON",Western Mustangs,Ottawa Gee Gees,WES,14.0,Troy Nekkers,False,9,0.0,0.0,0.0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-25,2024-10-26,"Ottawa, ON",Western Mustangs,Ottawa Gee Gees,WES,4.0,Raequon Pryce,False,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-25,2024-10-26,"Ottawa, ON",Carleton Ravens,Windsor Lancers,CAR,11.0,Xavier Spencer,True,26,50.0,52.9,75.0,1,2,3,2,8,0,0,2,24,3,6,9,17,3,4,63.97,61.76
2024-25,2024-10-26,"Ottawa, ON",Carleton Ravens,Windsor Lancers,CAR,13.0,Augustas Brazdeikis,True,25,37.5,46.2,0.0,1,5,6,0,1,2,0,0,15,3,8,6,13,0,0,57.69,57.69
2024-25,2024-10-26,"Ottawa, ON",Carleton Ravens,Windsor Lancers,CAR,5.0,Domac Domac,False,15,80.0,71.4,0.0,3,6,9,3,1,3,0,1,14,4,5,5,7,0,0,100.0,100.0
2024-25,2024-10-26,"Ottawa, ON",Carleton Ravens,Windsor Lancers,CAR,6.0,Aubrey Dorey-Havens,True,24,50.0,45.5,66.7,1,5,6,1,5,1,0,1,14,2,4,5,11,2,3,56.82,54.55
2024-25,2024-10-26,"Ottawa, ON",Carleton Ravens,Windsor Lancers,CAR,15.0,Emanuel Milon,True,21,100.0,100.0,0.0,2,5,7,1,0,1,0,0,9,1,1,4,4,0,1,101.35,112.5
2024-25,2024-10-26,"Ottawa, ON",Carleton Ravens,Windsor Lancers,CAR,3.0,Marjok Okado,False,16,50.0,42.9,0.0,0,2,2,1,0,2,0,0,8,2,4,3,7,0,0,57.14,57.14
2024-25,2024-10-26,"Ottawa, ON",Carleton Ravens,Windsor Lancers,CAR,21.0,Noah Horobetz-Simpson,False,16,0.0,100.0,100.0,2,0,2,3,0,2,2,1,5,0,0,1,1,3,3,107.76,100.0
2024-25,2024-10-26,"Ottawa, ON",Carleton Ravens,Windsor Lancers,CAR,7.0,A.J. Osman,False,13,0.0,25.0,100.0,1,1,2,1,3,3,0,1,4,0,0,1,4,2,2,40.98,25.0
2024-25,2024-10-26,"Ottawa, ON",Carleton Ravens,Windsor Lancers,CAR,10.0,Daniel Smith,False,13,50.0,33.3,0.0,1,1,2,1,1,0,0,0,3,1,2,1,3,0,0,50.0,50.0
2024-25,2024-10-26,"Ottawa, ON",Carleton Ravens,Windsor Lancers,CAR,23.0,Nelson Cilien,True,21,0.0,0.0,0.0,0,1,1,2,0,0,0,3,0,0,1,0,2,0,0,0.0,0.0
2024-25,2024-10-26,"Ottawa, ON",Carleton Ravens,Windsor Lancers,CAR,22.0,Jordan Horobetz-Simpson,False,3,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-25,2024-10-26,"Ottawa, ON",Carleton Ravens,Windsor Lancers,CAR,12.0,To Randriasalama,False,6,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-25,2024-10-26,"Ottawa, ON",Windsor Lancers,Carleton Ravens,WIN,4.0,Yohann Sam,True,35,100.0,43.8,66.7,1,3,4,2,0,4,0,4,19,3,3,7,16,2,3,54.85,53.12
2024-25,2024-10-26,"Ottawa, ON",Windsor Lancers,Carleton Ravens,WIN,5.0,Simeon Smith,False,25,33.3,53.8,40.0,1,1,2,0,2,1,0,1,17,1,3,7,13,2,5,55.92,57.69
2024-25,2024-10-26,"Ottawa, ON",Windsor Lancers,Carleton Ravens,WIN,7.0,Lorenzo Barbieri,True,17,50.0,40.0,33.3,0,0,0,2,2,4,0,2,7,1,2,2,5,2,6,45.81,50.0
2024-25,2024-10-26,"Ottawa, ON",Windsor Lancers,Carleton Ravens,WIN,32.0,Luke Grace,True,27,0.0,50.0,75.0,2,3,5,3,0,1,1,1,7,0,1,2,4,3,4,60.76,50.0
