July,,,,
Sun. 30,,,,
Cape Breton83,Memorial98,,Final*,Box ScoreRecap
UNB90,Dalhousie79,,Final*,Box ScoreRecapRecap
Acadia60,UPEI76,,Final*,Box ScoreRecapPhotos
Ottawa84,Laurentian59,,Final*^,VideoBox ScoreRecapRecap
Concordia76,Laval66,RSEQ #M13,Final*,Box Score
Windsor72,Lakehead56,,Final*^,Box Score
McMaster77,Brock60,,Final*^,Box Score
Carleton87,Nipissing58,,Final*^,Box Score
Trinity Western77,Brandon84,,Final*,Box Score
Lethbridge86,Manitoba99,,Final*,Box Score
Calgary78,Saskatchewan61,,Final*,Box Score
UFV80,Regina81,,Final*,Box Score
Winnipeg83,Mount Royal72,,Final*,Box Score
UNBC65,Alberta70,,Final*,Box Score
Victoria70,UBC58,,Final*,Box Score
Wed. 29,,,,
Away,Home,Notes,Status,Links
Laurier88,Toronto Metropolitan81,,Final*^,Box Score
Thu. 30,,,,
Away,Home,Notes,Status,Links
Bishop's76,Concordia77,RSEQ #M14,Final*,Box Score
December,,,,
Fri. 1,,,,
Away,Home,Notes,Status,Links
Algoma83,Ontario Tech94,,Final*^,Box Score
Guelph87,Queen's88,,Final*^,Box Score
Lakehead89,Toronto93,,Final*^,Box Score
Brock71,Waterloo73,,Final*^,Box Score
Ottawa86,York75,,Final*^,VideoBox ScoreRecap
Laurentian61,Nipissing79,,Final*^,Box ScoreRecapRecapRecapRecap
Carleton66,McMaster80,,Final*^,Box Score
UNBC94,UBC Okanagan66,,Final*,Box Score
Saskatchewan56,Winnipeg49,,Final*,Box Score
Brandon63,Regina75,,Final*,Box Score
Mount Royal87,Lethbridge84,,Final*,Box Score
Alberta62,Calgary82,,Final*,Box Score
UBC84,MacEwan67,CW Regular Season,Final*,Box ScoreRecap
Manitoba75,Trinity Western70,,Final*,Box Score
Sat. 2,,,,
Away,Home,Notes,Status,Links
Western96,Windsor71,,Final*^,Box Score
Laval65,UQAM67,RSEQ #M15,Final*,Box Score
Toronto Metropolitan73,Waterloo56,,Final*^,Box Score
Saskatchewan72,Winnipeg69,,Final*,Box Score
UBC96,MacEwan63,CW Regular Season,Final*,Box ScoreRecap
UNBC77,UBC Okanagan72,,Final*,Box Score
Guelph63,Ontario Tech87,,Final*^,Box Score
Nipissing100,Laurentian69,,Final*^,Box ScoreRecapRecap
Carleton78,York85,,Final*^,Box Score
Brock75,Laurier77,,Final*^,Box Score
Lakehead72,Toronto77,,Final*^,Box Score
Algoma67,Queen's100,,Final*^,Box Score
Ottawa72,McMaster59,,Final*^,VideoBox ScoreRecap
Alberta81,Calgary89,,Final*,Box Score
Brandon78,Regina80,,Final*,Box Score
Mount Royal85,Lethbridge84,,Final*,Box Score
Manitoba75,Trinity Western63,,Final*,Box Score
Wed. 6,,,,
Away,Home,Notes,Status,Links
Carleton78,Ottawa79,,Final*^,VideoBox ScoreRecap
Sat. 16,,,,
Away,Home,Notes,Status,Links
Thompson Rivers57,Saint Katherine86,,Final#,
Mon. 18,,,,
Away,Home,Notes,Status,Links
Thompson Rivers55,Westcliff75,,Final#,
Thu. 28,,,,
Away,Home,Notes,Status,Links
Mount Royal61,Vanguard87,,Final#,
Winnipeg67,Ottawa78,Exhibition | Tournoi des Fêtes Rouge et Or,Final#,Box Score
Calgary89,Cape Breton95,(Exhibition) Shoveller Tournament @ Dalplex,Final#,Box Score
StFX87,Laval77,(Non-Conference),Final - OT#,VideoBox ScoreRecap
Fri. 29,,,,
Away,Home,Notes,Status,Links
Nipissing93,Sheridan College83,Sheridan Wayne Allison Tournament,Final#,
UNBC62,Victoria92,,Final#,
Mount Royal84,The Master's University108,,Final#,
Concordia73,Keiser University84,Keiser New Year's Classic,Final#,
StFX104,Ottawa81,(Non-Conference) @ PEPS Ulaval,Final#,Box ScoreRecap
McMaster75,Saginaw Valley State91,Exhibition: NCAA DII,Final#,Box Score
St Clair College90,Cape Breton86,(Exhibition) Shoveller Tournament,Final#,Box Score
Winnipeg85,Laval68,,Final#,Box Score
Guelph93,St. Lawrence College75,"@ Brampton, Ont.",Final#,
Calgary98,Dalhousie103,(Exhibition) Shoveller Tournament,Final#,VideoBox ScoreRecap
Sat. 30,,,,
Away,Home,Notes,Status,Links
Concordia79,Ave Maria University76,"Keiser New Year's Classic @ West Palm Beach, FL",Final#,
UNBC87,Victoria107,,Final#,
Mount Royal50,Hope International73,,Final#,
StFX95,Winnipeg92,(Non-Conference) @ PEPS Ulaval,Final#,Box ScoreRecap
Ottawa90,Laval60,Exhibition | Tournoi des Fêtes Rouge et Or,Final#,Box Score
Guelph88,Nipissing69,"@ Brampton, Ont.",Final#,
Thompson Rivers75,Trinity Western86,Non-conference,Final#,
Calgary92,Acadia88,(Exhibition) Shoveller Tournament @ Dalplex,Final - OT#,Box Score
St. Clair College81,Dalhousie84,(Exhibition) Shoveller Tournament,Final#,VideoBox ScoreRecap
Sun. 31,,,,
Away,Home,Notes,Status,Links
St. Clair College81,Acadia79,(Exhibition) Shoveller Tournament @ Dalplex,Final#,Box Score
January,,,,
Tue. 2,,,,
Away,Home,Notes,Status,Links
Concordia68,Florida Memorial74,,Final#,
Wed. 3,,,,
Away,Home,Notes,Status,Links
UPEI71,St. Thomas76,"(Exhibition - CCAA) @ Miramichi, NB",Final#,
Thu. 4,,,,
Away,Home,Notes,Status,Links
Guelph85,Toronto95,,Final*^,Box Score
Fri. 5,,,,
Away,Home,Notes,Status,Links
Dalhousie82,Saint Mary's91,,Final*,Box ScoreRecapRecapResultsPhotos
Acadia78,Cape Breton88,,Final*,Box ScoreRecapRecap
UNB80,UPEI67,,Final*,Box ScoreRecapRecapPhotos
Memorial65,StFX89,,Final*,Box ScoreRecap
Laurentian85,Lakehead94,,Final*^,Box ScoreRecapRecapRecap
Bishop's78,Laval80,RSEQ #M16,Final*,Box Score
Waterloo70,Windsor61,,Final*^,Box Score
Queen's96,Ottawa95,,Final*^,VideoBox ScoreRecapRecap
Laurier91,Western83,,Final*^,Box Score
Toronto Metropolitan89,Brock90,,Final - OT*^,Box Score
Ontario Tech85,Carleton69,,Final*^,Box Score
Winnipeg61,Brandon86,,Final*,Box Score
Regina65,Manitoba94,,Final*,Box Score
Calgary88,Mount Royal82,,Final*,Box Score
MacEwan36,Alberta81,CW Regular Season,Final*,Box ScoreRecap
UFV67,Thompson Rivers83,,Final*,Box Score
Trinity Western70,UBC78,,Final*,Box Score
UBC Okanagan76,Victoria101,,Final*,Box Score
Lethbridge87,UNBC85,,Final*,Box Score
Sat. 6,,,,
Away,Home,Notes,Status,Links
Ontario Tech65,Ottawa75,,Final*^,VideoBox ScoreRecapRecap
UNB81,UPEI84,,Final*,Box ScoreRecapRecapPhotos
Acadia107,Cape Breton84,,Final*,Box ScoreRecapRecap
Memorial75,StFX85,,Final*,Box ScoreRecap
Saint Mary's83,Dalhousie78,,Final*,Box ScoreRecapRecapResultsPhotos
York77,McMaster93,,Final*^,Box Score
Waterloo88,Western101,,Final*^,Box Score
Brock83,Toronto94,,Final*^,Box Score
Nipissing81,Lakehead94,,Final*^,Box Score
Queen's89,Carleton93,,Final*^,Box Score
Windsor83,Guelph104,,Final*^,Box Score
Regina61,Manitoba81,,Final*,Box Score
Winnipeg88,Brandon83,,Final*,Box Score
Calgary119,Mount Royal103,,Final*,Box Score
MacEwan58,Alberta89,CW Regular Season,Final*,Box ScoreRecap
Trinity Western84,UBC98,,Final*,Box Score
Lethbridge78,UNBC80,,Final*,Box Score
UBC Okanagan65,Victoria115,,Final*,Box Score
February,,,,
Wed. 21,,,,
Away,Home,Notes,Status,Links
Mount Royal93,Alberta97,CW Tournament - Game 1 (Play-in),Final%,Box Score
Saskatchewan55,Brandon62,CW Tournament - Game 2 (Play-in),Final%,Box Score
York72,Laurier78,OUA Round 1,Final%,Box Score
UFV74,Regina62,CW Tournament - Game 3 (Play-in),Final%,Box Score
McMaster74,Toronto Metropolitan67,OUA Round 1,Final%,Box Score
Brock70,Carleton69,OUA Round 1,Final%,Box Score
Lakehead78,Ontario Tech89,OUA Round 1,Final%,Box Score
UNBC86,UBC76,CW Tournament - Game 4 (Play-in),Final%,Box Score
Thu. 22,,,,
Away,Home,Notes,Status,Links
Alberta70,Calgary76,CW Tournament - Game 5 Quarter-final,Final%,Box Score
Brandon85,Victoria98,CW Tournament - Game 6 Quarter-final,Final%,Box Score
UFV69,Winnipeg96,CW Tournament - Game 7 Quarter-final,Final%,Box Score
UNBC84,Manitoba78,CW Tournament - Game 8 Quarter-final,Final%,Box Score
Fri. 23,,,,
Away,Home,Notes,Status,Links
Memorial87,UNB79,AUS Quarterfinal,Final%,Box Score
UPEI64,Saint Mary's68,AUS Quarterfinal,Final%,VideoBox ScoreRecapRecapRecapPhotosPhotos
Sat. 24,,,,
Away,Home,Notes,Status,Links
Memorial70,StFX86,AUS Semifinal,Final%,VideoBox ScoreRecapRecap
McMaster79,Queen's85,OUA Quarterfinals,Final%,Box Score
Laurier72,Western92,OUA Quarterfinals,Final%,Box Score
Brock81,Ottawa58,OUA Quarterfinals,Final%,Box Score
UNBC68,Victoria80,CW Tournament - Game 9 Semifinal (G6 vs G8),Final*%,Box Score
Saint Mary's75,Dalhousie90,AUS Semifinal,Final%,VideoBox ScoreRecapRecapRecapPhotos
Ontario Tech54,Toronto59,OUA Quarterfinals,Final%,Box Score
Winnipeg103,Calgary93,CW Tournament - Game 10 Semifinal (G5 vs G7),Final - OT*%,Box Score
Sun. 25,,,,
Away,Home,Notes,Status,Links
Dalhousie77,StFX67,AUS Final,Final - OT%,Box ScoreRecapRecapRecap
UNBC94,Calgary80,CW Tournament - Bronze Medal Game,Final*%,Box Score
Winnipeg91,Victoria96,CW Tournament - Championship Game,Final*%,Box Score
Wed. 28,,,,
Away,Home,Notes,Status,Links
Bishop's65,UQAM74,Demi-finale RSEQ Semifinal,Final*^%,Box Score
Laval67,Concordia77,Demi-finale RSEQ Semifinal,Final%,Box Score
Brock75,Western72,OUA Semifinal,Final%,Box Score
Toronto90,Queen's95,OUA Semifinal,Final - 2OT%,Box Score
March,,,,
Sat. 2,,,,
Away,Home,Notes,Status,Links
Brock76,Queen's79,OUA Wilson Cup Championship,Final%,Box Score
UQAM63,Concordia57,Finale RSEQ Final,Final%,VideoBox Score
